,state,date,precipitation,region
3145,AM,2009-10-31 00:00:00,26,brazil
3146,AM,2009-11-30 00:00:00,"132,3",brazil
3147,AM,2009-12-31 00:00:00,"262,4",brazil
3148,AM,2010-01-31 00:00:00,"295,8",brazil
3149,AM,2010-02-28 00:00:00,"352,5",brazil
3150,AM,2010-03-31 00:00:00,"206,4",brazil
3151,AM,2010-04-30 00:00:00,"303,4",brazil
3152,AM,2010-05-31 00:00:00,"165,1",brazil
3153,AM,2010-06-30 00:00:00,"119,1",brazil
3154,AM,2010-07-31 00:00:00,"100,6",brazil
3155,AM,2010-08-31 00:00:00,"54,8",brazil
3156,AM,2010-09-30 00:00:00,"26,6",brazil
3157,AM,2010-10-31 00:00:00,"116,9",brazil
3158,AM,2010-11-30 00:00:00,"140,6",brazil
3159,AM,2010-12-31 00:00:00,"290,1",brazil
3160,AM,2011-01-31 00:00:00,"226,8",brazil
3161,AM,2011-02-28 00:00:00,"493,3",brazil
3162,AM,2011-03-31 00:00:00,"323,3",brazil
3163,AM,2011-04-30 00:00:00,"515,9",brazil
3164,AM,2011-05-31 00:00:00,"222,4",brazil
3165,AM,2011-06-30 00:00:00,"121,3",brazil
3166,AM,2011-07-31 00:00:00,"20,2",brazil
3167,AM,2011-08-31 00:00:00,"64,3",brazil
3168,AM,2011-09-30 00:00:00,"41,5",brazil
3169,AM,2011-10-31 00:00:00,"283,7",brazil
3170,AM,2011-11-30 00:00:00,"272,8",brazil
3171,AM,2011-12-31 00:00:00,"194,5",brazil
3172,AM,2012-01-31 00:00:00,"365,2",brazil
3173,AM,2012-02-29 00:00:00,"288,7",brazil
3174,AM,2012-03-31 00:00:00,"277,4",brazil
3175,AM,2012-04-30 00:00:00,"195,6",brazil
3176,AM,2012-05-31 00:00:00,"167,8",brazil
3177,AM,2012-06-30 00:00:00,"85,4",brazil
3178,AM,2012-07-31 00:00:00,83,brazil
3179,AM,2012-08-31 00:00:00,"26,6",brazil
3180,AM,2012-09-30 00:00:00,"90,3",brazil
3181,AM,2012-10-31 00:00:00,"181,3",brazil
3182,AM,2012-11-30 00:00:00,"284,5",brazil
3183,AM,2012-12-31 00:00:00,"266,2",brazil
3184,AM,2013-01-31 00:00:00,"314,6",brazil
3185,AM,2013-02-28 00:00:00,"342,1",brazil
3186,AM,2013-03-31 00:00:00,"427,4",brazil
3187,AM,2013-04-30 00:00:00,"420,6",brazil
3188,AM,2013-05-31 00:00:00,"238,4",brazil
3189,AM,2013-06-30 00:00:00,"32,3",brazil
3190,AM,2013-07-31 00:00:00,"167,1",brazil
3191,AM,2013-08-31 00:00:00,53,brazil
3192,AM,2013-09-30 00:00:00,121,brazil
3193,AM,2013-10-31 00:00:00,193,brazil
3194,AM,2013-11-30 00:00:00,"312,2",brazil
3195,AM,2013-12-31 00:00:00,"101,3",brazil
3196,AM,2014-01-31 00:00:00,"253,3",brazil
3197,AM,2014-02-28 00:00:00,"245,4",brazil
3198,AM,2014-03-31 00:00:00,"527,7",brazil
3199,AM,2014-04-30 00:00:00,255,brazil
3200,AM,2014-05-31 00:00:00,"411,3",brazil
3201,AM,2014-06-30 00:00:00,"211,7",brazil
3202,AM,2014-07-31 00:00:00,"66,1",brazil
3203,AM,2014-08-31 00:00:00,"32,2",brazil
3204,AM,2014-09-30 00:00:00,"0,6",brazil
3205,AM,2014-10-31 00:00:00,"190,9",brazil
3206,AM,2014-11-30 00:00:00,196,brazil
3207,AM,2014-12-31 00:00:00,"173,8",brazil
3208,AM,2015-01-31 00:00:00,"303,7",brazil
3209,AM,2015-02-28 00:00:00,214,brazil
3210,AM,2015-03-31 00:00:00,"373,7",brazil
3211,AM,2015-04-30 00:00:00,"165,5",brazil
3212,AM,2015-05-31 00:00:00,"280,8",brazil
3213,AM,2015-06-30 00:00:00,"75,8",brazil
3214,AM,2015-07-31 00:00:00,"47,3",brazil
3215,AM,2015-08-31 00:00:00,"10,7",brazil
3216,AM,2015-09-30 00:00:00,"15,8",brazil
3217,AM,2015-10-31 00:00:00,"31,3",brazil
3218,AM,2015-11-30 00:00:00,"90,7",brazil
3219,AM,2015-12-31 00:00:00,"126,4",brazil
3220,AM,2016-01-31 00:00:00,"129,6",brazil
3221,AM,2016-02-29 00:00:00,"235,3",brazil
3222,AM,2016-03-31 00:00:00,"281,9",brazil
3223,AM,2016-04-30 00:00:00,"303,9",brazil
3224,AM,2016-05-31 00:00:00,"117,5",brazil
3225,AM,2016-06-30 00:00:00,"97,1",brazil
3226,AM,2016-07-31 00:00:00,"103,2",brazil
3227,AM,2016-08-31 00:00:00,"49,8",brazil
3228,AM,2016-09-30 00:00:00,112,brazil
3229,AM,2016-10-31 00:00:00,"152,2",brazil
3230,AM,2016-11-30 00:00:00,"193,7",brazil
3231,AM,2016-12-31 00:00:00,"518,8",brazil
3232,AM,2017-01-31 00:00:00,"402,1",brazil
3233,AM,2017-02-28 00:00:00,"257,4",brazil
3234,AM,2017-03-31 00:00:00,270,brazil
3235,AM,2017-04-30 00:00:00,"338,4",brazil
3236,AM,2017-05-31 00:00:00,"135,8",brazil
3237,AM,2017-06-30 00:00:00,"126,5",brazil
3238,AM,2017-07-31 00:00:00,"75,7",brazil
3239,AM,2017-08-31 00:00:00,"20,1",brazil
3240,AM,2017-09-30 00:00:00,"166,4",brazil
3241,AM,2017-10-31 00:00:00,"148,1",brazil
3242,AM,2017-11-30 00:00:00,"195,7",brazil
3243,DF,1998-01-31 00:00:00,"246,3",brazil
3244,DF,1998-02-28 00:00:00,"128,1",brazil
3245,DF,1998-03-31 00:00:00,"263,1",brazil
3246,DF,1998-04-30 00:00:00,67,brazil
3247,DF,1998-05-31 00:00:00,"38,8",brazil
3248,DF,1998-06-30 00:00:00,"7,4",brazil
3249,DF,1998-07-31 00:00:00,0,brazil
3250,DF,1998-08-31 00:00:00,"9,7",brazil
3251,DF,1998-09-30 00:00:00,"20,7",brazil
3252,DF,1998-10-31 00:00:00,"125,8",brazil
3253,DF,1998-11-30 00:00:00,"300,5",brazil
3254,DF,1998-12-31 00:00:00,"167,8",brazil
3255,DF,1999-01-31 00:00:00,"70,8",brazil
3256,DF,1999-02-28 00:00:00,"108,6",brazil
3257,DF,1999-03-31 00:00:00,"228,1",brazil
3258,DF,1999-04-30 00:00:00,"60,9",brazil
3259,DF,1999-05-31 00:00:00,"8,9",brazil
3260,DF,1999-06-30 00:00:00,"3,3",brazil
3261,DF,1999-07-31 00:00:00,0,brazil
3262,DF,1999-08-31 00:00:00,0,brazil
3263,DF,1999-09-30 00:00:00,"59,9",brazil
3264,DF,1999-10-31 00:00:00,"200,1",brazil
3265,DF,1999-11-30 00:00:00,"289,8",brazil
3266,DF,1999-12-31 00:00:00,"206,3",brazil
3267,DF,2000-01-31 00:00:00,130,brazil
3268,DF,2000-02-29 00:00:00,"168,3",brazil
3269,DF,2000-03-31 00:00:00,"229,6",brazil
3270,DF,2000-04-30 00:00:00,"98,8",brazil
3271,DF,2000-05-31 00:00:00,0,brazil
3272,DF,2000-06-30 00:00:00,0,brazil
3273,DF,2000-07-31 00:00:00,"0,2",brazil
3274,DF,2000-08-31 00:00:00,"56,3",brazil
3275,DF,2000-09-30 00:00:00,"105,3",brazil
3276,DF,2000-10-31 00:00:00,"201,8",brazil
3277,DF,2000-11-30 00:00:00,"231,7",brazil
3278,DF,2000-12-31 00:00:00,"155,3",brazil
3279,DF,2001-01-31 00:00:00,"179,4",brazil
3280,DF,2001-02-28 00:00:00,"105,9",brazil
3281,DF,2001-03-31 00:00:00,"191,5",brazil
3282,DF,2001-04-30 00:00:00,"145,4",brazil
3283,DF,2001-05-31 00:00:00,"36,2",brazil
3284,DF,2001-06-30 00:00:00,0,brazil
3285,DF,2001-07-31 00:00:00,"14,6",brazil
3286,DF,2001-08-31 00:00:00,"38,5",brazil
3287,DF,2001-09-30 00:00:00,"50,5",brazil
3288,DF,2001-10-31 00:00:00,"132,5",brazil
3289,DF,2001-11-30 00:00:00,"199,6",brazil
3290,DF,2001-12-31 00:00:00,"191,4",brazil
3291,DF,2002-01-31 00:00:00,"208,3",brazil
3292,DF,2002-02-28 00:00:00,233,brazil
3293,DF,2002-03-31 00:00:00,"133,8",brazil
3294,DF,2002-04-30 00:00:00,"90,1",brazil
3295,DF,2002-05-31 00:00:00,"18,2",brazil
3296,DF,2002-06-30 00:00:00,0,brazil
3297,DF,2002-07-31 00:00:00,"16,5",brazil
3298,DF,2002-08-31 00:00:00,"17,8",brazil
3299,DF,2002-09-30 00:00:00,"67,8",brazil
3300,DF,2002-10-31 00:00:00,"57,5",brazil
3301,DF,2002-11-30 00:00:00,"175,1",brazil
3302,DF,2002-12-31 00:00:00,"371,4",brazil
3303,DF,2003-01-31 00:00:00,"229,4",brazil
3304,DF,2003-02-28 00:00:00,"164,3",brazil
3305,DF,2003-03-31 00:00:00,"208,2",brazil
3306,DF,2003-04-30 00:00:00,"70,2",brazil
3307,DF,2003-05-31 00:00:00,"8,7",brazil
3308,DF,2003-06-30 00:00:00,0,brazil
3309,DF,2003-07-31 00:00:00,0,brazil
3310,DF,2003-08-31 00:00:00,"62,4",brazil
3311,DF,2003-09-30 00:00:00,"11,3",brazil
3312,DF,2003-10-31 00:00:00,"64,8",brazil
3313,DF,2003-11-30 00:00:00,"276,4",brazil
3314,DF,2003-12-31 00:00:00,"191,5",brazil
3315,DF,2004-01-31 00:00:00,"344,4",brazil
3316,DF,2004-02-29 00:00:00,"422,3",brazil
3317,DF,2004-03-31 00:00:00,"266,8",brazil
3318,DF,2004-04-30 00:00:00,"171,2",brazil
3319,DF,2004-05-31 00:00:00,"11,6",brazil
3320,DF,2004-06-30 00:00:00,0,brazil
3321,DF,2004-07-31 00:00:00,"0,5",brazil
3322,DF,2004-08-31 00:00:00,0,brazil
3323,DF,2004-09-30 00:00:00,0,brazil
3324,DF,2004-10-31 00:00:00,"172,3",brazil
3325,DF,2004-11-30 00:00:00,"103,9",brazil
3326,DF,2004-12-31 00:00:00,126,brazil
3327,DF,2005-01-31 00:00:00,"245,2",brazil
3328,DF,2005-02-28 00:00:00,"264,7",brazil
3329,DF,2005-03-31 00:00:00,"398,6",brazil
3330,DF,2005-04-30 00:00:00,28,brazil
3331,DF,2005-05-31 00:00:00,17,brazil
3332,DF,2005-06-30 00:00:00,"5,4",brazil
3333,DF,2005-07-31 00:00:00,"0,2",brazil
3334,DF,2005-08-31 00:00:00,"39,1",brazil
3335,DF,2005-09-30 00:00:00,"55,9",brazil
3336,DF,2005-10-31 00:00:00,"57,3",brazil
3337,DF,2005-11-30 00:00:00,"226,5",brazil
3338,DF,2005-12-31 00:00:00,"422,2",brazil
3339,DF,2006-01-31 00:00:00,"123,1",brazil
3340,DF,2006-02-28 00:00:00,"191,4",brazil
3341,DF,2006-03-31 00:00:00,"257,9",brazil
3342,DF,2006-04-30 00:00:00,"141,7",brazil
3343,DF,2006-05-31 00:00:00,"35,1",brazil
3344,DF,2006-06-30 00:00:00,"0,9",brazil
3345,DF,2006-07-31 00:00:00,"0,1",brazil
3346,DF,2006-08-31 00:00:00,"52,8",brazil
3347,DF,2006-09-30 00:00:00,"40,3",brazil
3348,DF,2006-10-31 00:00:00,"526,4",brazil
3349,DF,2006-11-30 00:00:00,"195,6",brazil
3350,DF,2006-12-31 00:00:00,"182,1",brazil
3351,DF,2007-01-31 00:00:00,"269,6",brazil
3352,DF,2007-02-28 00:00:00,"265,9",brazil
3353,DF,2007-03-31 00:00:00,"35,7",brazil
3354,DF,2007-04-30 00:00:00,"50,1",brazil
3355,DF,2007-05-31 00:00:00,"7,5",brazil
3356,DF,2007-06-30 00:00:00,0,brazil
3357,DF,2007-07-31 00:00:00,0,brazil
3358,DF,2007-08-31 00:00:00,0,brazil
3359,DF,2007-09-30 00:00:00,0,brazil
3360,DF,2007-10-31 00:00:00,"38,3",brazil
3361,DF,2007-11-30 00:00:00,"224,9",brazil
3362,DF,2007-12-31 00:00:00,275,brazil
3363,DF,2008-01-31 00:00:00,201,brazil
3364,DF,2008-02-29 00:00:00,"227,6",brazil
3365,DF,2008-03-31 00:00:00,"234,6",brazil
3366,DF,2008-04-30 00:00:00,"210,2",brazil
3367,DF,2008-05-31 00:00:00,0,brazil
3368,DF,2008-06-30 00:00:00,0,brazil
3369,DF,2008-07-31 00:00:00,0,brazil
3370,DF,2008-08-31 00:00:00,"2,7",brazil
3371,DF,2008-09-30 00:00:00,"79,9",brazil
3372,DF,2008-10-31 00:00:00,"38,7",brazil
3373,DF,2008-11-30 00:00:00,271,brazil
3374,DF,2008-12-31 00:00:00,"323,4",brazil
3375,DF,2009-01-31 00:00:00,205,brazil
3376,DF,2009-02-28 00:00:00,"134,8",brazil
3377,DF,2009-03-31 00:00:00,81,brazil
3378,DF,2009-04-30 00:00:00,"375,9",brazil
3379,DF,2009-05-31 00:00:00,"61,2",brazil
3380,DF,2009-06-30 00:00:00,"9,3",brazil
3381,DF,2009-07-31 00:00:00,0,brazil
3382,DF,2009-08-31 00:00:00,"72,5",brazil
3383,DF,2009-09-30 00:00:00,"50,5",brazil
3384,DF,2009-10-31 00:00:00,"295,8",brazil
3385,DF,2009-11-30 00:00:00,"199,1",brazil
3386,DF,2009-12-31 00:00:00,"307,8",brazil
3387,DF,2010-01-31 00:00:00,121,brazil
3388,DF,2010-02-28 00:00:00,"37,2",brazil
3389,DF,2010-03-31 00:00:00,"244,7",brazil
3390,DF,2010-04-30 00:00:00,"238,8",brazil
3391,DF,2010-05-31 00:00:00,"27,5",brazil
3392,DF,2010-06-30 00:00:00,0,brazil
3393,DF,2010-07-31 00:00:00,0,brazil
3394,DF,2010-08-31 00:00:00,0,brazil
3395,DF,2010-09-30 00:00:00,0,brazil
3396,DF,2010-10-31 00:00:00,"189,9",brazil
3397,DF,2010-11-30 00:00:00,"254,5",brazil
3398,DF,2010-12-31 00:00:00,318,brazil
3399,DF,2011-01-31 00:00:00,"126,8",brazil
3400,DF,2011-02-28 00:00:00,"172,4",brazil
3401,DF,2011-03-31 00:00:00,"243,2",brazil
3402,DF,2011-04-30 00:00:00,"69,5",brazil
3403,DF,2011-05-31 00:00:00,"13,9",brazil
3404,DF,2011-06-30 00:00:00,"3,8",brazil
3405,DF,2011-07-31 00:00:00,0,brazil
3406,DF,2011-08-31 00:00:00,0,brazil
3407,DF,2011-09-30 00:00:00,7,brazil
3408,DF,2011-10-31 00:00:00,"263,9",brazil
3409,DF,2011-11-30 00:00:00,"333,8",brazil
3410,DF,2011-12-31 00:00:00,"324,5",brazil
3411,DF,2012-01-31 00:00:00,"269,9",brazil
3412,DF,2012-02-29 00:00:00,"114,9",brazil
3413,DF,2012-03-31 00:00:00,"196,9",brazil
3414,DF,2012-04-30 00:00:00,"121,3",brazil
3415,DF,2012-05-31 00:00:00,"44,4",brazil
3416,DF,2012-06-30 00:00:00,"2,4",brazil
3417,DF,2012-07-31 00:00:00,"0,2",brazil
3418,DF,2012-08-31 00:00:00,0,brazil
3419,DF,2012-09-30 00:00:00,"32,9",brazil
3420,DF,2012-10-31 00:00:00,"109,8",brazil
3421,DF,2012-11-30 00:00:00,"444,6",brazil
3422,DF,2012-12-31 00:00:00,"141,9",brazil
3423,DF,2013-01-31 00:00:00,"491,8",brazil
3424,DF,2013-02-28 00:00:00,"190,1",brazil
3425,DF,2013-03-31 00:00:00,"190,3",brazil
3426,DF,2013-04-30 00:00:00,"95,4",brazil
3427,DF,2013-05-31 00:00:00,"22,2",brazil
3428,DF,2013-06-30 00:00:00,"6,2",brazil
3429,DF,2013-07-31 00:00:00,"0,3",brazil
3430,DF,2013-08-31 00:00:00,0,brazil
3431,DF,2013-09-30 00:00:00,"65,9",brazil
3432,DF,2013-10-31 00:00:00,"106,7",brazil
3433,DF,2013-11-30 00:00:00,"278,8",brazil
3434,DF,2013-12-31 00:00:00,"353,6",brazil
3435,DF,2014-01-31 00:00:00,153,brazil
3436,DF,2014-02-28 00:00:00,"139,2",brazil
3437,DF,2014-03-31 00:00:00,"341,9",brazil
3438,DF,2014-04-30 00:00:00,"249,3",brazil
3439,DF,2014-05-31 00:00:00,"2,8",brazil
3440,DF,2014-06-30 00:00:00,"9,9",brazil
3441,DF,2014-07-31 00:00:00,"7,9",brazil
3442,DF,2014-08-31 00:00:00,0,brazil
3443,DF,2014-09-30 00:00:00,"16,2",brazil
3444,DF,2014-10-31 00:00:00,"201,4",brazil
3445,DF,2014-11-30 00:00:00,"192,1",brazil
3446,DF,2014-12-31 00:00:00,"366,7",brazil
3447,DF,2015-01-31 00:00:00,"93,9",brazil
3448,DF,2015-02-28 00:00:00,127,brazil
3449,DF,2015-03-31 00:00:00,"345,5",brazil
3450,DF,2015-04-30 00:00:00,"206,8",brazil
3451,DF,2015-05-31 00:00:00,"48,3",brazil
3452,DF,2015-06-30 00:00:00,0,brazil
3453,DF,2015-07-31 00:00:00,"0,8",brazil
3454,DF,2015-08-31 00:00:00,0,brazil
3455,DF,2015-09-30 00:00:00,"21,6",brazil
3456,DF,2015-10-31 00:00:00,"69,4",brazil
3457,DF,2015-11-30 00:00:00,"167,8",brazil
3458,DF,2015-12-31 00:00:00,"171,6",brazil
3459,DF,2016-01-31 00:00:00,"397,6",brazil
3460,DF,2016-02-29 00:00:00,"84,8",brazil
3461,DF,2016-03-31 00:00:00,"150,6",brazil
3462,DF,2016-04-30 00:00:00,11,brazil
3463,DF,2016-05-31 00:00:00,"3,9",brazil
3464,DF,2016-06-30 00:00:00,0,brazil
3465,DF,2016-07-31 00:00:00,0,brazil
3466,DF,2016-08-31 00:00:00,"20,9",brazil
3467,DF,2016-09-30 00:00:00,"55,9",brazil
3468,DF,2016-10-31 00:00:00,"83,7",brazil
3469,DF,2016-11-30 00:00:00,"228,4",brazil
3470,DF,2016-12-31 00:00:00,"156,1",brazil
3471,DF,2017-01-31 00:00:00,"146,5",brazil
3472,DF,2017-02-28 00:00:00,"258,8",brazil
3473,DF,2017-03-31 00:00:00,"177,2",brazil
3474,DF,2017-04-30 00:00:00,"26,7",brazil
3475,DF,2017-05-31 00:00:00,"64,3",brazil
3476,DF,2017-06-30 00:00:00,0,brazil
3477,DF,2017-07-31 00:00:00,0,brazil
3478,DF,2017-08-31 00:00:00,0,brazil
3479,DF,2017-09-30 00:00:00,"9,2",brazil
3480,DF,2017-10-31 00:00:00,"33,2",brazil
3481,DF,2017-11-30 00:00:00,"321,4",brazil
3482,PE,1998-01-31 00:00:00,"67,4",brazil
3483,PE,1998-02-28 00:00:00,"42,2",brazil
3484,PE,1998-03-31 00:00:00,"83,6",brazil
3485,PE,1998-04-30 00:00:00,"115,9",brazil
3486,PE,1998-05-31 00:00:00,"187,6",brazil
3487,PE,1998-06-30 00:00:00,"166,6",brazil
3488,PE,1998-07-31 00:00:00,"169,1",brazil
3489,PE,1998-08-31 00:00:00,"277,8",brazil
3490,PE,1998-09-30 00:00:00,"52,3",brazil
3491,PE,1998-10-31 00:00:00,"55,4",brazil
3492,PE,1998-11-30 00:00:00,"15,8",brazil
3493,PE,1998-12-31 00:00:00,16,brazil
3494,PE,1999-01-31 00:00:00,"44,7",brazil
3495,PE,1999-02-28 00:00:00,"18,8",brazil
3496,PE,1999-03-31 00:00:00,"196,9",brazil
3497,PE,1999-04-30 00:00:00,"103,4",brazil
3498,PE,1999-05-31 00:00:00,"306,1",brazil
3499,PE,1999-06-30 00:00:00,"125,3",brazil
3500,PE,1999-07-31 00:00:00,"259,6",brazil
3501,PE,1999-08-31 00:00:00,"142,2",brazil
3502,PE,1999-09-30 00:00:00,"72,8",brazil
3503,PE,1999-10-31 00:00:00,"90,3",brazil
3504,PE,1999-11-30 00:00:00,"18,9",brazil
3505,PE,1999-12-31 00:00:00,"104,9",brazil
3506,PE,2000-01-31 00:00:00,"276,4",brazil
3507,PE,2000-02-29 00:00:00,"87,9",brazil
3508,PE,2000-03-31 00:00:00,"174,1",brazil
3509,PE,2000-04-30 00:00:00,"435,4",brazil
3510,PE,2000-05-31 00:00:00,"265,4",brazil
3511,PE,2000-06-30 00:00:00,"562,9",brazil
3512,PE,2000-07-31 00:00:00,575,brazil
3513,PE,2000-08-31 00:00:00,"443,4",brazil
3514,PE,2000-09-30 00:00:00,"336,1",brazil
3515,PE,2000-10-31 00:00:00,"58,2",brazil
3516,PE,2000-11-30 00:00:00,"45,1",brazil
3517,PE,2000-12-31 00:00:00,"99,1",brazil
3518,PE,2001-01-31 00:00:00,"58,8",brazil
3519,PE,2001-02-28 00:00:00,"56,5",brazil
3520,PE,2001-03-31 00:00:00,"133,7",brazil
3521,PE,2001-04-30 00:00:00,"327,8",brazil
3522,PE,2001-05-31 00:00:00,"59,5",brazil
3523,PE,2001-06-30 00:00:00,"432,4",brazil
3524,PE,2001-07-31 00:00:00,"355,5",brazil
3525,PE,2001-08-31 00:00:00,211,brazil
3526,PE,2001-09-30 00:00:00,"106,3",brazil
3527,PE,2001-10-31 00:00:00,"103,7",brazil
3528,PE,2001-11-30 00:00:00,"32,1",brazil
3529,PE,2001-12-31 00:00:00,109,brazil
3530,PE,2002-01-31 00:00:00,"231,6",brazil
3531,PE,2002-02-28 00:00:00,"199,5",brazil
3532,PE,2002-03-31 00:00:00,"409,8",brazil
3533,PE,2002-04-30 00:00:00,"140,2",brazil
3534,PE,2002-05-31 00:00:00,"304,2",brazil
3535,PE,2002-06-30 00:00:00,"583,5",brazil
3536,PE,2002-07-31 00:00:00,"282,3",brazil
3537,PE,2002-08-31 00:00:00,"124,2",brazil
3538,PE,2002-09-30 00:00:00,"42,5",brazil
3539,PE,2002-10-31 00:00:00,49,brazil
3540,PE,2002-11-30 00:00:00,"87,7",brazil
3541,PE,2002-12-31 00:00:00,"33,1",brazil
3542,PE,2003-01-31 00:00:00,"53,3",brazil
3543,PE,2003-02-28 00:00:00,"158,5",brazil
3544,PE,2003-03-31 00:00:00,"397,9",brazil
3545,PE,2003-04-30 00:00:00,"116,1",brazil
3546,PE,2003-05-31 00:00:00,"225,9",brazil
3547,PE,2003-06-30 00:00:00,"474,5",brazil
3548,PE,2003-07-31 00:00:00,"282,2",brazil
3549,PE,2003-08-31 00:00:00,"194,8",brazil
3550,PE,2003-09-30 00:00:00,136,brazil
3551,PE,2003-10-31 00:00:00,"52,3",brazil
3552,PE,2003-11-30 00:00:00,"26,8",brazil
3553,PE,2003-12-31 00:00:00,"51,5",brazil
3554,PE,2004-01-31 00:00:00,"249,9",brazil
3555,PE,2004-02-29 00:00:00,226,brazil
3556,PE,2004-03-31 00:00:00,"168,8",brazil
3557,PE,2004-04-30 00:00:00,"378,2",brazil
3558,PE,2004-05-31 00:00:00,"327,7",brazil
3559,PE,2004-06-30 00:00:00,"537,3",brazil
3560,PE,2004-07-31 00:00:00,"359,8",brazil
3561,PE,2004-08-31 00:00:00,"138,9",brazil
3562,PE,2004-09-30 00:00:00,"81,1",brazil
3563,PE,2004-10-31 00:00:00,"33,6",brazil
3564,PE,2004-11-30 00:00:00,"18,2",brazil
3565,PE,2004-12-31 00:00:00,"13,2",brazil
3566,PE,2005-01-31 00:00:00,"14,3",brazil
3567,PE,2005-02-28 00:00:00,"80,4",brazil
3568,PE,2005-03-31 00:00:00,"75,9",brazil
3569,PE,2005-04-30 00:00:00,"168,1",brazil
3570,PE,2005-05-31 00:00:00,"507,1",brazil
3571,PE,2005-06-30 00:00:00,709,brazil
3572,PE,2005-07-31 00:00:00,"182,7",brazil
3573,PE,2005-08-31 00:00:00,"290,8",brazil
3574,PE,2005-09-30 00:00:00,"45,3",brazil
3575,PE,2005-10-31 00:00:00,"59,7",brazil
3576,PE,2005-11-30 00:00:00,"8,7",brazil
3577,PE,2005-12-31 00:00:00,"174,2",brazil
3578,PE,2006-01-31 00:00:00,"12,3",brazil
3579,PE,2006-02-28 00:00:00,"32,4",brazil
3580,PE,2006-03-31 00:00:00,"158,2",brazil
3581,PE,2006-04-30 00:00:00,"322,2",brazil
3582,PE,2006-05-31 00:00:00,338,brazil
3583,PE,2006-06-30 00:00:00,"432,1",brazil
3584,PE,2006-07-31 00:00:00,"222,5",brazil
3585,PE,2006-08-31 00:00:00,"185,8",brazil
3586,PE,2006-09-30 00:00:00,79,brazil
3587,PE,2006-10-31 00:00:00,"8,7",brazil
3588,PE,2006-11-30 00:00:00,"84,7",brazil
3589,PE,2006-12-31 00:00:00,"106,4",brazil
3590,PE,2007-01-31 00:00:00,"83,5",brazil
3591,PE,2007-02-28 00:00:00,"226,7",brazil
3592,PE,2007-03-31 00:00:00,"138,7",brazil
3593,PE,2007-04-30 00:00:00,"347,3",brazil
3594,PE,2007-05-31 00:00:00,"208,2",brazil
3595,PE,2007-06-30 00:00:00,"390,8",brazil
3596,PE,2007-07-31 00:00:00,331,brazil
3597,PE,2007-08-31 00:00:00,"223,7",brazil
3598,PE,2007-09-30 00:00:00,"127,1",brazil
3599,PE,2007-10-31 00:00:00,"25,6",brazil
3600,PE,2007-11-30 00:00:00,40,brazil
3601,PE,2007-12-31 00:00:00,"30,6",brazil
3602,PE,2008-01-31 00:00:00,"85,7",brazil
3603,PE,2008-02-29 00:00:00,"32,3",brazil
3604,PE,2008-03-31 00:00:00,"395,4",brazil
3605,PE,2008-04-30 00:00:00,"314,2",brazil
3606,PE,2008-05-31 00:00:00,"415,7",brazil
3607,PE,2008-06-30 00:00:00,"391,8",brazil
3608,PE,2008-07-31 00:00:00,"374,3",brazil
3609,PE,2008-08-31 00:00:00,"294,4",brazil
3610,PE,2008-09-30 00:00:00,"47,6",brazil
3611,PE,2008-10-31 00:00:00,"53,6",brazil
3612,PE,2008-11-30 00:00:00,16,brazil
3613,PE,2008-12-31 00:00:00,"18,3",brazil
3614,PE,2009-01-31 00:00:00,"85,2",brazil
3615,PE,2009-02-28 00:00:00,"376,1",brazil
3616,PE,2009-03-31 00:00:00,"142,8",brazil
3617,PE,2009-04-30 00:00:00,"351,8",brazil
3618,PE,2009-05-31 00:00:00,"410,1",brazil
3619,PE,2009-06-30 00:00:00,333,brazil
3620,PE,2009-07-31 00:00:00,"386,8",brazil
3621,PE,2009-08-31 00:00:00,"290,2",brazil
3622,PE,2009-09-30 00:00:00,"83,5",brazil
3623,PE,2009-10-31 00:00:00,"16,3",brazil
3624,PE,2009-11-30 00:00:00,"49,9",brazil
3625,PE,2009-12-31 00:00:00,"47,8",brazil
3626,PE,2010-01-31 00:00:00,"193,4",brazil
3627,PE,2010-02-28 00:00:00,"45,2",brazil
3628,PE,2010-03-31 00:00:00,"92,7",brazil
3629,PE,2010-04-30 00:00:00,"273,3",brazil
3630,PE,2010-05-31 00:00:00,"114,3",brazil
3631,PE,2010-06-30 00:00:00,"543,9",brazil
3632,PE,2010-07-31 00:00:00,"259,4",brazil
3633,PE,2010-08-31 00:00:00,"191,2",brazil
3634,PE,2010-09-30 00:00:00,"74,3",brazil
3635,PE,2010-10-31 00:00:00,"37,4",brazil
3636,PE,2010-11-30 00:00:00,"23,5",brazil
3637,PE,2010-12-31 00:00:00,"84,8",brazil
3638,PE,2011-01-31 00:00:00,"139,3",brazil
3639,PE,2011-02-28 00:00:00,"336,6",brazil
3640,PE,2011-03-31 00:00:00,"129,5",brazil
3641,PE,2011-04-30 00:00:00,"647,4",brazil
3642,PE,2011-05-31 00:00:00,"755,7",brazil
3643,PE,2011-06-30 00:00:00,"303,9",brazil
3644,PE,2011-07-31 00:00:00,"544,4",brazil
3645,PE,2011-08-31 00:00:00,"201,8",brazil
3646,PE,2011-09-30 00:00:00,"35,7",brazil
3647,PE,2011-10-31 00:00:00,"34,6",brazil
3648,PE,2011-11-30 00:00:00,75,brazil
3649,PE,2011-12-31 00:00:00,"41,8",brazil
3650,PE,2012-01-31 00:00:00,"198,6",brazil
3651,PE,2012-02-29 00:00:00,"189,8",brazil
