,state,kg,date,region
2367,MT,17453807,2019-04-01 00:00:00,brazil
2368,MS,173126110,2019-04-01 00:00:00,brazil
2369,MT,867971,2019-08-01 00:00:00,brazil
2370,PA,29245782,2019-05-01 00:00:00,brazil
2371,MT,54843155,2019-03-01 00:00:00,brazil
2372,MT,54561,2019-09-01 00:00:00,brazil
2373,SP,16835131,2019-08-01 00:00:00,brazil
2374,RO,26000000,2019-03-01 00:00:00,brazil
2375,ND,524531,2019-03-01 00:00:00,brazil
2376,GO,27352939,2019-07-01 00:00:00,brazil
2377,RO,25959373,2019-07-01 00:00:00,brazil
2378,MT,30220340,2019-03-01 00:00:00,brazil
2379,BA,25228989,2019-10-01 00:00:00,brazil
2380,MT,4481561,2019-07-01 00:00:00,brazil
2381,RO,11748990,2019-03-01 00:00:00,brazil
2382,MG,52496207,2019-04-01 00:00:00,brazil
2383,MA,41240786,2019-07-01 00:00:00,brazil
2384,BA,3500000,2019-10-01 00:00:00,brazil
2385,PI,9250000,2019-06-01 00:00:00,brazil
2386,PR,9780592,2019-06-01 00:00:00,brazil
2387,SC,415775,2019-05-01 00:00:00,brazil
2388,ND,2800000,2019-07-01 00:00:00,brazil
2389,MG,18239095,2019-01-01 00:00:00,brazil
2390,TO,8604345,2019-04-01 00:00:00,brazil
2391,TO,6014219,2019-06-01 00:00:00,brazil
2392,SC,669413,2019-07-01 00:00:00,brazil
2393,PR,2600000,2019-08-01 00:00:00,brazil
2394,PR,20000,2019-02-01 00:00:00,brazil
2395,MG,14517172,2019-09-01 00:00:00,brazil
2396,RS,15396930,2019-12-01 00:00:00,brazil
2397,BA,20858233,2019-05-01 00:00:00,brazil
2398,SC,9503531,2019-08-01 00:00:00,brazil
2399,RS,934955692,2019-04-01 00:00:00,brazil
2400,GO,348703731,2019-04-01 00:00:00,brazil
2401,PI,2572990,2019-11-01 00:00:00,brazil
2402,MS,3000000,2019-06-01 00:00:00,brazil
2403,PI,13238983,2019-05-01 00:00:00,brazil
2404,RO,2468300,2019-11-01 00:00:00,brazil
2405,BA,425598995,2019-09-01 00:00:00,brazil
2406,MT,31440376,2019-03-01 00:00:00,brazil
2407,GO,14186402,2019-11-01 00:00:00,brazil
2408,MT,7943520,2019-04-01 00:00:00,brazil
2409,MS,19115420,2019-03-01 00:00:00,brazil
2410,MG,15111306,2019-04-01 00:00:00,brazil
2411,MT,2279794,2019-11-01 00:00:00,brazil
2412,DF,700934,2019-09-01 00:00:00,brazil
2413,RO,1663572,2019-02-01 00:00:00,brazil
2414,MT,30589139,2019-11-01 00:00:00,brazil
2415,MT,79195285,2019-05-01 00:00:00,brazil
2416,SP,652772,2019-09-01 00:00:00,brazil
2417,PI,1079926,2019-05-01 00:00:00,brazil
2418,MS,5429610,2019-04-01 00:00:00,brazil
2419,MT,5501585,2019-04-01 00:00:00,brazil
2420,PR,106869842,2019-12-01 00:00:00,brazil
2421,MS,55021609,2019-06-01 00:00:00,brazil
2422,AM,8500000,2019-02-01 00:00:00,brazil
2423,MG,2500000,2019-11-01 00:00:00,brazil
2424,PR,2316593,2019-04-01 00:00:00,brazil
2425,RR,10200985,2019-11-01 00:00:00,brazil
2426,GO,8900000,2019-06-01 00:00:00,brazil
2427,PI,12626626,2019-06-01 00:00:00,brazil
2428,BA,3000000,2019-05-01 00:00:00,brazil
2429,PA,9000000,2019-06-01 00:00:00,brazil
2430,MG,18500000,2019-03-01 00:00:00,brazil
2431,MT,127903315,2019-03-01 00:00:00,brazil
2432,MG,18347272,2019-03-01 00:00:00,brazil
2433,SC,29090782,2019-05-01 00:00:00,brazil
2434,GO,22707721,2019-05-01 00:00:00,brazil
2435,RS,247613316,2019-01-01 00:00:00,brazil
2436,PR,429453274,2019-05-01 00:00:00,brazil
2437,MT,39936087,2019-11-01 00:00:00,brazil
2438,GO,97424735,2019-12-01 00:00:00,brazil
2439,BA,12442975,2019-02-01 00:00:00,brazil
2440,PA,39394510,2019-07-01 00:00:00,brazil
2441,MT,52896105,2019-04-01 00:00:00,brazil
2442,MT,65917255,2019-04-01 00:00:00,brazil
2443,MT,20000000,2019-05-01 00:00:00,brazil
2444,TO,9359954,2019-06-01 00:00:00,brazil
2445,SP,32312883,2019-09-01 00:00:00,brazil
2446,GO,943640,2019-06-01 00:00:00,brazil
2447,MG,16700000,2019-07-01 00:00:00,brazil
2448,PI,18619702,2019-12-01 00:00:00,brazil
2449,DF,2233717,2019-08-01 00:00:00,brazil
2450,PI,69334,2019-08-01 00:00:00,brazil
2451,TO,110000,2019-06-01 00:00:00,brazil
2452,SP,3404657,2019-10-01 00:00:00,brazil
2453,PA,2000000,2019-02-01 00:00:00,brazil
2454,PI,63241,2019-07-01 00:00:00,brazil
2455,SP,4000000,2019-09-01 00:00:00,brazil
2456,RO,4300000,2019-02-01 00:00:00,brazil
2457,MT,1934000,2019-10-01 00:00:00,brazil
2458,AC,117633,2019-05-01 00:00:00,brazil
2459,MG,1644030,2019-06-01 00:00:00,brazil
2460,BA,43921,2019-02-01 00:00:00,brazil
2461,PA,5273196,2019-04-01 00:00:00,brazil
2462,MG,2000000,2019-07-01 00:00:00,brazil
2463,AM,676019,2019-04-01 00:00:00,brazil
2464,MT,14750950,2018-04-01 00:00:00,brazil
2465,MT,715583542,2018-04-01 00:00:00,brazil
2466,BA,300441639,2018-12-01 00:00:00,brazil
2467,MT,112755100,2018-05-01 00:00:00,brazil
2468,MS,245231507,2018-04-01 00:00:00,brazil
2469,TO,19745777,2018-04-01 00:00:00,brazil
2470,MT,53834339,2018-08-01 00:00:00,brazil
2471,GO,55832454,2018-06-01 00:00:00,brazil
2472,MA,54684073,2018-08-01 00:00:00,brazil
2473,PR,162535069,2018-01-01 00:00:00,brazil
2474,PR,1624300,2018-07-01 00:00:00,brazil
2475,MT,13394499,2018-12-01 00:00:00,brazil
2476,MT,707378,2018-12-01 00:00:00,brazil
2477,MT,3862450,2018-03-01 00:00:00,brazil
2478,PA,34428820,2018-03-01 00:00:00,brazil
2479,SP,106000,2018-07-01 00:00:00,brazil
2480,MT,23691000,2018-03-01 00:00:00,brazil
2481,MS,6044900,2018-06-01 00:00:00,brazil
2482,BA,400000,2018-09-01 00:00:00,brazil
2483,GO,5809889,2018-07-01 00:00:00,brazil
2484,MS,1,2018-11-01 00:00:00,brazil
2485,MG,291,2018-08-01 00:00:00,brazil
2486,GO,16540696,2018-08-01 00:00:00,brazil
2487,SC,9951739,2018-01-01 00:00:00,brazil
2488,MT,101227,2018-04-01 00:00:00,brazil
2489,MT,4340000,2018-06-01 00:00:00,brazil
2490,DF,158700,2018-05-01 00:00:00,brazil
2491,RS,8903958,2018-08-01 00:00:00,brazil
2492,SC,70808462,2018-08-01 00:00:00,brazil
2493,TO,17100000,2018-05-01 00:00:00,brazil
2494,PI,1000000,2018-05-01 00:00:00,brazil
2495,MT,64737345,2018-07-01 00:00:00,brazil
2496,TO,61529127,2018-12-01 00:00:00,brazil
2497,MG,7950000,2018-04-01 00:00:00,brazil
2498,MG,107765891,2018-05-01 00:00:00,brazil
2499,MS,31525000,2018-05-01 00:00:00,brazil
2500,MT,53790000,2018-05-01 00:00:00,brazil
2501,MT,56395596,2018-07-01 00:00:00,brazil
2502,MT,144028844,2018-10-01 00:00:00,brazil
2503,RO,13498510,2018-05-01 00:00:00,brazil
2504,MT,38499470,2018-03-01 00:00:00,brazil
2505,MT,114559488,2018-02-01 00:00:00,brazil
2506,SC,763180,2018-11-01 00:00:00,brazil
2507,RO,3799990,2018-07-01 00:00:00,brazil
2508,PR,64057309,2018-09-01 00:00:00,brazil
2509,PI,8041813,2018-10-01 00:00:00,brazil
2510,MT,13680000,2018-06-01 00:00:00,brazil
2511,RO,12163790,2018-03-01 00:00:00,brazil
2512,MT,17517660,2018-06-01 00:00:00,brazil
2513,RO,10000000,2018-03-01 00:00:00,brazil
2514,TO,2429662,2018-10-01 00:00:00,brazil
2515,MS,2730000,2018-04-01 00:00:00,brazil
2516,GO,9885130,2018-11-01 00:00:00,brazil
2517,TO,2265000,2018-08-01 00:00:00,brazil
2518,SC,59512290,2018-07-01 00:00:00,brazil
2519,MG,2902785,2018-07-01 00:00:00,brazil
2520,PR,757489918,2018-10-01 00:00:00,brazil
2521,SP,15975958,2018-10-01 00:00:00,brazil
2522,PR,780573167,2018-03-01 00:00:00,brazil
2523,MT,13744572,2018-04-01 00:00:00,brazil
2524,MT,11680000,2018-03-01 00:00:00,brazil
2525,BA,4610000,2018-07-01 00:00:00,brazil
2526,GO,65127155,2018-01-01 00:00:00,brazil
2527,TO,41521785,2018-05-01 00:00:00,brazil
2528,MA,414002,2018-05-01 00:00:00,brazil
2529,SC,7138377,2018-04-01 00:00:00,brazil
2530,MT,25886940,2018-07-01 00:00:00,brazil
2531,PR,10669954,2018-02-01 00:00:00,brazil
2532,SP,22000000,2018-08-01 00:00:00,brazil
2533,PA,1300000,2018-07-01 00:00:00,brazil
2534,BA,3307373,2018-09-01 00:00:00,brazil
2535,TO,34359726,2018-07-01 00:00:00,brazil
2536,MT,79108091,2018-03-01 00:00:00,brazil
2537,ND,848910,2018-09-01 00:00:00,brazil
2538,ND,896782,2018-06-01 00:00:00,brazil
2539,MS,904594,2018-07-01 00:00:00,brazil
2540,BA,15200,2018-01-01 00:00:00,brazil
2541,PA,10250000,2018-07-01 00:00:00,brazil
2542,MS,39484,2018-07-01 00:00:00,brazil
2543,RS,263245,2018-12-01 00:00:00,brazil
2544,PA,8671780,2018-06-01 00:00:00,brazil
2545,GO,3011579,2018-06-01 00:00:00,brazil
2546,GO,2923100,2018-10-01 00:00:00,brazil
2547,MT,13500000,2018-07-01 00:00:00,brazil
2548,MS,71900,2018-06-01 00:00:00,brazil
2549,SP,8373240,2018-04-01 00:00:00,brazil
2550,MS,10000,2018-04-01 00:00:00,brazil
2551,MT,27898845,2018-05-01 00:00:00,brazil
2552,SC,10004430,2018-09-01 00:00:00,brazil
2553,MT,644210,2018-01-01 00:00:00,brazil
2554,MT,2000000,2018-09-01 00:00:00,brazil
2555,PA,13400000,2018-07-01 00:00:00,brazil
2556,SP,704606,2018-11-01 00:00:00,brazil
2557,TO,1000000,2018-07-01 00:00:00,brazil
2558,GO,2200000,2018-06-01 00:00:00,brazil
2559,MT,436192848,2018-07-01 00:00:00,brazil
2560,MT,33400000,2018-05-01 00:00:00,brazil
2561,MA,857453,2018-09-01 00:00:00,brazil
2562,MS,74322811,2018-12-01 00:00:00,brazil
2563,MG,32790540,2018-11-01 00:00:00,brazil
2564,PA,13402022,2018-07-01 00:00:00,brazil
2565,BA,413445806,2018-08-01 00:00:00,brazil
2566,MS,45170862,2018-06-01 00:00:00,brazil
2567,PI,28000,2018-05-01 00:00:00,brazil
2568,MT,1167180,2018-04-01 00:00:00,brazil
2569,MT,67124497,2018-08-01 00:00:00,brazil
2570,RO,14257930,2018-04-01 00:00:00,brazil
2571,MT,78763100,2018-06-01 00:00:00,brazil
2572,MT,28750000,2018-06-01 00:00:00,brazil
2573,GO,1710000,2018-05-01 00:00:00,brazil
2574,MT,5297619,2018-04-01 00:00:00,brazil
2575,MT,64694870,2018-04-01 00:00:00,brazil
2576,GO,100000,2018-07-01 00:00:00,brazil
2577,GO,17468122,2018-03-01 00:00:00,brazil
2578,PR,2763275,2018-09-01 00:00:00,brazil
2579,MG,62774281,2018-11-01 00:00:00,brazil
2580,MT,42457000,2018-04-01 00:00:00,brazil
2581,BA,11342160,2018-01-01 00:00:00,brazil
2582,MT,850989,2018-07-01 00:00:00,brazil
2583,MG,26651971,2018-07-01 00:00:00,brazil
2584,GO,8341225,2018-02-01 00:00:00,brazil
2585,PR,18486180,2018-06-01 00:00:00,brazil
2586,MA,200000,2018-07-01 00:00:00,brazil
2587,AL,3300000,2018-07-01 00:00:00,brazil
2588,MT,30848895,2018-11-01 00:00:00,brazil
2589,GO,800000,2018-08-01 00:00:00,brazil
2590,MA,3560000,2018-08-01 00:00:00,brazil
2591,MT,4900000,2018-08-01 00:00:00,brazil
2592,GO,10297102,2018-06-01 00:00:00,brazil
2593,SP,260,2018-02-01 00:00:00,brazil
2594,PR,119578988,2018-12-01 00:00:00,brazil
2595,MS,52384536,2018-04-01 00:00:00,brazil
2596,BA,373022261,2018-10-01 00:00:00,brazil
2597,MS,4000000,2018-04-01 00:00:00,brazil
2598,GO,145336514,2018-02-01 00:00:00,brazil
2599,SC,27203792,2018-06-01 00:00:00,brazil
2600,MT,10670000,2018-04-01 00:00:00,brazil
2601,MT,109963635,2018-03-01 00:00:00,brazil
2602,RS,5849281,2018-11-01 00:00:00,brazil
2603,MT,123855852,2018-02-01 00:00:00,brazil
2604,MT,202829315,2018-03-01 00:00:00,brazil
2605,PR,980239807,2018-08-01 00:00:00,brazil
2606,PI,372023,2018-04-01 00:00:00,brazil
2607,SC,37152071,2018-11-01 00:00:00,brazil
2608,MG,21391535,2018-02-01 00:00:00,brazil
2609,PI,14865303,2018-05-01 00:00:00,brazil
2610,PR,304051,2018-01-01 00:00:00,brazil
2611,GO,20187606,2018-04-01 00:00:00,brazil
2612,MT,17000000,2018-07-01 00:00:00,brazil
2613,GO,195200,2018-07-01 00:00:00,brazil
2614,RO,38496020,2018-02-01 00:00:00,brazil
2615,MT,8700000,2018-02-01 00:00:00,brazil
2616,SC,17058750,2018-07-01 00:00:00,brazil
2617,RS,35102145,2018-05-01 00:00:00,brazil
2618,MA,22712262,2018-06-01 00:00:00,brazil
2619,PR,100000,2018-06-01 00:00:00,brazil
2620,TO,10662548,2018-06-01 00:00:00,brazil
2621,BA,30117855,2018-08-01 00:00:00,brazil
2622,GO,6010000,2018-07-01 00:00:00,brazil
2623,GO,1496660,2018-04-01 00:00:00,brazil
2624,PA,379700,2018-03-01 00:00:00,brazil
2625,BA,59646,2018-12-01 00:00:00,brazil
2626,MT,140,2018-07-01 00:00:00,brazil
2627,MT,17087678,2018-08-01 00:00:00,brazil
2628,GO,10000000,2018-06-01 00:00:00,brazil
2629,MT,8000000,2018-08-01 00:00:00,brazil
2630,TO,7085494,2018-11-01 00:00:00,brazil
2631,SP,5000000,2018-06-01 00:00:00,brazil
2632,PR,30029607,2018-07-01 00:00:00,brazil
2633,MT,64098194,2018-04-01 00:00:00,brazil
2634,TO,110682468,2018-03-01 00:00:00,brazil
2635,SC,613562,2018-08-01 00:00:00,brazil
2636,RS,1015670688,2018-12-01 00:00:00,brazil
2637,MT,175367551,2018-06-01 00:00:00,brazil
2638,RO,7942760,2018-03-01 00:00:00,brazil
2639,MT,1251291,2018-01-01 00:00:00,brazil
2640,MT,52361634,2018-03-01 00:00:00,brazil
2641,PA,92000481,2018-07-01 00:00:00,brazil
2642,RO,41040145,2018-05-01 00:00:00,brazil
2643,MT,41450300,2018-04-01 00:00:00,brazil
2644,MS,125531331,2018-04-01 00:00:00,brazil
2645,MT,27100078,2018-11-01 00:00:00,brazil
2646,MG,4602345,2018-11-01 00:00:00,brazil
2647,MT,4200000,2018-10-01 00:00:00,brazil
2648,GO,4063573,2018-06-01 00:00:00,brazil
2649,MG,24268548,2018-11-01 00:00:00,brazil
2650,RR,1000000,2018-02-01 00:00:00,brazil
2651,PR,1000000,2018-03-01 00:00:00,brazil
2652,PR,94841599,2018-01-01 00:00:00,brazil
2653,MT,4925807,2018-06-01 00:00:00,brazil
2654,MT,5706932,2018-08-01 00:00:00,brazil
2655,MT,793040,2018-09-01 00:00:00,brazil
2656,GO,2715467,2018-03-01 00:00:00,brazil
2657,PA,280553,2018-04-01 00:00:00,brazil
2658,PR,10000,2018-04-01 00:00:00,brazil
2659,MT,50254613,2018-11-01 00:00:00,brazil
2660,MG,27910000,2018-06-01 00:00:00,brazil
2661,MG,1356073,2018-03-01 00:00:00,brazil
2662,MG,100000,2018-07-01 00:00:00,brazil
2663,MS,650000,2018-04-01 00:00:00,brazil
2664,MA,16900531,2018-02-01 00:00:00,brazil
2665,ND,5000000,2018-08-01 00:00:00,brazil
2666,ND,650000,2018-05-01 00:00:00,brazil
2667,MG,4632359,2018-06-01 00:00:00,brazil
2668,PR,884194464,2018-05-01 00:00:00,brazil
2669,DF,2850340,2018-03-01 00:00:00,brazil
2670,SC,39371735,2018-12-01 00:00:00,brazil
2671,SP,16580,2018-10-01 00:00:00,brazil
2672,RO,10800000,2018-06-01 00:00:00,brazil
2673,GO,28410000,2018-04-01 00:00:00,brazil
2674,GO,1000,2018-05-01 00:00:00,brazil
2675,MT,803560,2018-10-01 00:00:00,brazil
2676,MA,25191894,2018-05-01 00:00:00,brazil
2677,BA,365053,2018-07-01 00:00:00,brazil
2678,PA,17381000,2018-08-01 00:00:00,brazil
2679,PI,177670574,2018-05-01 00:00:00,brazil
2680,MT,23145879,2018-10-01 00:00:00,brazil
2681,MT,14000000,2018-05-01 00:00:00,brazil
2682,TO,14028668,2018-06-01 00:00:00,brazil
2683,TO,9501914,2018-08-01 00:00:00,brazil
2684,DF,5371348,2018-04-01 00:00:00,brazil
2685,PA,1939873,2018-04-01 00:00:00,brazil
2686,RO,7270000,2018-07-01 00:00:00,brazil
2687,PR,3000000,2018-11-01 00:00:00,brazil
2688,GO,2720160,2018-06-01 00:00:00,brazil
2689,RS,409600,2018-03-01 00:00:00,brazil
2690,SP,10906934,2018-07-01 00:00:00,brazil
2691,SP,2300000,2018-07-01 00:00:00,brazil
2692,PA,25502250,2018-07-01 00:00:00,brazil
2693,PR,160800,2018-12-01 00:00:00,brazil
2694,MG,97519810,2018-04-01 00:00:00,brazil
2695,MT,25565998,2018-08-01 00:00:00,brazil
2696,MT,3481963,2018-06-01 00:00:00,brazil
2697,PA,8395450,2018-08-01 00:00:00,brazil
2698,RS,6538129,2018-07-01 00:00:00,brazil
2699,MA,401208260,2018-07-01 00:00:00,brazil
2700,MT,73829501,2018-08-01 00:00:00,brazil
2701,DF,1513386,2018-06-01 00:00:00,brazil
2702,MT,2586335,2018-07-01 00:00:00,brazil
2703,GO,146328342,2018-10-01 00:00:00,brazil
2704,MS,30746569,2018-04-01 00:00:00,brazil
2705,MT,1568000,2018-09-01 00:00:00,brazil
2706,PI,171225572,2018-06-01 00:00:00,brazil
2707,MT,9461648,2018-04-01 00:00:00,brazil
2708,MT,920865910,2018-07-01 00:00:00,brazil
2709,GO,8172285,2018-07-01 00:00:00,brazil
2710,MS,121138545,2018-09-01 00:00:00,brazil
2711,BA,4319819,2018-09-01 00:00:00,brazil
2712,SC,169364285,2018-10-01 00:00:00,brazil
2713,ND,700000,2018-07-01 00:00:00,brazil
2714,GO,688060,2018-08-01 00:00:00,brazil
2715,ES,31618160,2018-01-01 00:00:00,brazil
2716,MT,20570000,2018-06-01 00:00:00,brazil
2717,GO,2522,2018-01-01 00:00:00,brazil
2718,RS,956,2018-11-01 00:00:00,brazil
2719,PR,8368488,2018-12-01 00:00:00,brazil
2720,RO,8900000,2018-02-01 00:00:00,brazil
2721,MG,1900000,2018-02-01 00:00:00,brazil
2722,PA,100000,2018-07-01 00:00:00,brazil
2723,MT,10730000,2018-08-01 00:00:00,brazil
2724,RS,8515381,2018-12-01 00:00:00,brazil
2725,SC,10388450,2018-04-01 00:00:00,brazil
2726,PA,60,2018-04-01 00:00:00,brazil
2727,MT,14498995,2018-05-01 00:00:00,brazil
2728,MS,94763884,2018-03-01 00:00:00,brazil
2729,MA,8500000,2018-05-01 00:00:00,brazil
2730,TO,297919663,2018-07-01 00:00:00,brazil
2731,MT,63756990,2018-03-01 00:00:00,brazil
2732,SC,41662939,2018-08-01 00:00:00,brazil
2733,MS,162946664,2018-11-01 00:00:00,brazil
2734,SP,571478132,2018-03-01 00:00:00,brazil
2735,GO,615468576,2018-05-01 00:00:00,brazil
2736,MT,29404715,2018-12-01 00:00:00,brazil
2737,ND,63000000,2018-11-01 00:00:00,brazil
2738,MS,73621124,2018-07-01 00:00:00,brazil
2739,MA,35262251,2018-06-01 00:00:00,brazil
2740,PA,2600000,2018-06-01 00:00:00,brazil
2741,PR,9000000,2018-08-01 00:00:00,brazil
2742,SC,70068,2018-10-01 00:00:00,brazil
2743,SC,98556181,2018-11-01 00:00:00,brazil
2744,RO,15746836,2018-07-01 00:00:00,brazil
2745,PI,12225333,2018-10-01 00:00:00,brazil
2746,SC,43842228,2018-09-01 00:00:00,brazil
2747,MT,700000,2018-04-01 00:00:00,brazil
2748,SP,115739563,2018-09-01 00:00:00,brazil
2749,BA,29142,2018-02-01 00:00:00,brazil
2750,PA,5771259,2018-04-01 00:00:00,brazil
2751,MT,16644870,2018-08-01 00:00:00,brazil
2752,ND,253660,2018-07-01 00:00:00,brazil
2753,SC,62948313,2018-01-01 00:00:00,brazil
2754,PA,1000000,2018-05-01 00:00:00,brazil
2755,RO,500000,2018-07-01 00:00:00,brazil
2756,MT,59397738,2018-04-01 00:00:00,brazil
2757,PR,831016329,2018-09-01 00:00:00,brazil
2758,MT,17959540,2018-05-01 00:00:00,brazil
2759,MT,120997730,2018-04-01 00:00:00,brazil
2760,GO,204586929,2018-08-01 00:00:00,brazil
2761,MT,3651500,2018-07-01 00:00:00,brazil
2762,SP,2500000,2018-01-01 00:00:00,brazil
2763,MG,215000,2018-06-01 00:00:00,brazil
2764,PA,139838958,2018-08-01 00:00:00,brazil
2765,MG,34273,2018-06-01 00:00:00,brazil
2766,ND,10000000,2018-09-01 00:00:00,brazil
2767,SC,274104937,2018-08-01 00:00:00,brazil
2768,MT,85265655,2018-05-01 00:00:00,brazil
2769,MA,76897,2018-11-01 00:00:00,brazil
2770,GO,648036,2018-12-01 00:00:00,brazil
2771,SP,1975504,2018-06-01 00:00:00,brazil
2772,MT,7010000,2018-07-01 00:00:00,brazil
2773,SP,99801645,2018-02-01 00:00:00,brazil
2774,PA,7500000,2018-05-01 00:00:00,brazil
2775,PA,52233713,2018-10-01 00:00:00,brazil
2776,PR,53328390,2018-02-01 00:00:00,brazil
2777,PA,28775067,2018-09-01 00:00:00,brazil
2778,TO,10202000,2018-03-01 00:00:00,brazil
2779,PI,151897,2018-03-01 00:00:00,brazil
2780,GO,450548,2018-12-01 00:00:00,brazil
2781,PI,667188,2018-02-01 00:00:00,brazil
2782,MA,16651724,2018-08-01 00:00:00,brazil
2783,PA,3665820,2018-07-01 00:00:00,brazil
2784,BA,22409479,2018-08-01 00:00:00,brazil
2785,TO,90000,2018-02-01 00:00:00,brazil
2786,MA,1047537,2018-06-01 00:00:00,brazil
2787,RS,16273313,2018-09-01 00:00:00,brazil
2788,PA,14796741,2018-05-01 00:00:00,brazil
2789,PR,204538954,2018-03-01 00:00:00,brazil
2790,MG,208516,2018-11-01 00:00:00,brazil
2791,MT,11160822,2018-03-01 00:00:00,brazil
2792,PI,70871818,2018-11-01 00:00:00,brazil
2793,MT,27629340,2018-03-01 00:00:00,brazil
2794,BA,6600000,2018-06-01 00:00:00,brazil
2795,PA,316460,2018-06-01 00:00:00,brazil
2796,AM,109797,2018-04-01 00:00:00,brazil
2797,RO,13000000,2018-05-01 00:00:00,brazil
2798,TO,1344963,2018-09-01 00:00:00,brazil
2799,MT,41114209,2018-06-01 00:00:00,brazil
2800,ND,1000000,2018-10-01 00:00:00,brazil
2801,MG,4423310,2018-10-01 00:00:00,brazil
2802,MT,2942060,2018-04-01 00:00:00,brazil
2803,PR,54000000,2018-01-01 00:00:00,brazil
2804,ND,23262220,2018-05-01 00:00:00,brazil
2805,SC,6005250,2018-07-01 00:00:00,brazil
2806,TO,1023000,2018-03-01 00:00:00,brazil
2807,MT,43246023,2018-03-01 00:00:00,brazil
2808,GO,1000000,2018-06-01 00:00:00,brazil
2809,SC,158881,2018-11-01 00:00:00,brazil
2810,MG,11491324,2018-08-01 00:00:00,brazil
2811,SC,67160,2018-06-01 00:00:00,brazil
2812,SC,68914290,2018-06-01 00:00:00,brazil
2813,MT,2500000,2018-07-01 00:00:00,brazil
2814,MT,1486473811,2018-03-01 00:00:00,brazil
2815,MT,6000000,2018-09-01 00:00:00,brazil
2816,MT,31143132,2018-03-01 00:00:00,brazil
2817,MS,33151486,2018-10-01 00:00:00,brazil
2818,MA,98190367,2018-03-01 00:00:00,brazil
2819,GO,10756790,2018-07-01 00:00:00,brazil
2820,GO,142240000,2018-05-01 00:00:00,brazil
2821,SP,566564040,2018-04-01 00:00:00,brazil
2822,MA,200000,2018-05-01 00:00:00,brazil
2823,RS,26423902,2018-11-01 00:00:00,brazil
2824,MS,10512400,2018-07-01 00:00:00,brazil
2825,MT,8211600,2018-04-01 00:00:00,brazil
2826,MS,2200000,2018-06-01 00:00:00,brazil
2827,MG,109718804,2018-09-01 00:00:00,brazil
2828,PA,2110062,2018-09-01 00:00:00,brazil
2829,GO,12662420,2018-02-01 00:00:00,brazil
2830,PA,11755000,2018-05-01 00:00:00,brazil
2831,PR,2500000,2018-09-01 00:00:00,brazil
2832,MT,16320000,2018-08-01 00:00:00,brazil
2833,GO,4516712,2018-06-01 00:00:00,brazil
2834,PA,900000,2018-04-01 00:00:00,brazil
2835,DF,154500,2018-07-01 00:00:00,brazil
2836,MG,700000,2018-09-01 00:00:00,brazil
2837,ND,2500000,2018-05-01 00:00:00,brazil
2838,MS,325060,2018-02-01 00:00:00,brazil
2839,MT,37436500,2018-03-01 00:00:00,brazil
2840,MT,150000,2018-05-01 00:00:00,brazil
2841,MS,289427489,2018-07-01 00:00:00,brazil
2842,MT,359675283,2018-03-01 00:00:00,brazil
2843,MS,163888088,2018-05-01 00:00:00,brazil
2844,SC,32570475,2018-10-01 00:00:00,brazil
2845,MT,71602784,2018-06-01 00:00:00,brazil
2846,MA,23387243,2018-04-01 00:00:00,brazil
2847,GO,25493040,2018-03-01 00:00:00,brazil
2848,SP,4000000,2018-08-01 00:00:00,brazil
2849,TO,1000000,2018-06-01 00:00:00,brazil
2850,MT,136670690,2018-06-01 00:00:00,brazil
2851,RS,31721708,2018-03-01 00:00:00,brazil
2852,TO,19810773,2018-09-01 00:00:00,brazil
2853,MG,63988530,2018-05-01 00:00:00,brazil
2854,MS,28500,2018-05-01 00:00:00,brazil
2855,GO,6521356,2018-05-01 00:00:00,brazil
2856,RO,17854170,2018-07-01 00:00:00,brazil
2857,SP,0,2018-01-01 00:00:00,brazil
2858,GO,25611990,2018-05-01 00:00:00,brazil
2859,PR,21000,2018-05-01 00:00:00,brazil
2860,MA,1000000,2018-10-01 00:00:00,brazil
2861,PA,7500000,2018-05-01 00:00:00,brazil
2862,MG,411868,2018-06-01 00:00:00,brazil
2863,RO,9998925,2018-06-01 00:00:00,brazil
2864,ES,1468,2018-04-01 00:00:00,brazil
2865,MG,4111158,2018-08-01 00:00:00,brazil
2866,PR,81193603,2018-06-01 00:00:00,brazil
2867,ND,1230346,2018-04-01 00:00:00,brazil
2868,SC,132305,2018-09-01 00:00:00,brazil
2869,ND,48473225,2018-10-01 00:00:00,brazil
2870,SC,44662990,2018-10-01 00:00:00,brazil
2871,GO,475137145,2018-06-01 00:00:00,brazil
2872,RO,14318874,2018-07-01 00:00:00,brazil
2873,MT,18621901,2018-09-01 00:00:00,brazil
2874,TO,1300000,2018-10-01 00:00:00,brazil
2875,MT,433596184,2018-08-01 00:00:00,brazil
2876,TO,1144226,2018-02-01 00:00:00,brazil
2877,MT,24883304,2018-08-01 00:00:00,brazil
2878,MT,32800000,2018-04-01 00:00:00,brazil
2879,GO,37856,2018-10-01 00:00:00,brazil
2880,MA,22923297,2018-05-01 00:00:00,brazil
2881,MS,63182607,2018-09-01 00:00:00,brazil
2882,MT,173567866,2018-04-01 00:00:00,brazil
2883,MT,11834138,2018-11-01 00:00:00,brazil
2884,MT,5729130,2018-05-01 00:00:00,brazil
2885,GO,41650000,2018-05-01 00:00:00,brazil
