,date,real,usd,region
1681,2004-05-11 00:00:00,"53,97","17,55",brazil
1682,2004-05-12 00:00:00,"53,07","16,89",brazil
1683,2004-05-13 00:00:00,"51,75","16,51",brazil
1684,2004-05-14 00:00:00,"50,21","16,24",brazil
1685,2004-05-17 00:00:00,"48,01","15,37",brazil
1686,2004-05-18 00:00:00,"46,9","14,98",brazil
1687,2004-05-19 00:00:00,"46,85","14,95",brazil
1688,2004-05-20 00:00:00,"47,11","14,66",brazil
1689,2004-05-21 00:00:00,"46,54","14,56",brazil
1690,2004-05-24 00:00:00,"45,78","14,4",brazil
1691,2004-05-25 00:00:00,"45,94","14,64",brazil
1692,2004-05-26 00:00:00,"46,27","14,64",brazil
1693,2004-05-27 00:00:00,"45,01","14,43",brazil
1694,2004-05-28 00:00:00,"42,25","13,67",brazil
1695,2004-05-31 00:00:00,"42,37","13,28",brazil
1696,2004-06-01 00:00:00,"44,49","14,06",brazil
1697,2004-06-02 00:00:00,"44,76","14,28",brazil
1698,2004-06-03 00:00:00,"43,14","13,68",brazil
1699,2004-06-04 00:00:00,"43,28","13,82",brazil
1700,2004-06-07 00:00:00,"43,24","13,89",brazil
1701,2004-06-08 00:00:00,"44,53","14,32",brazil
1702,2004-06-09 00:00:00,"44,6","14,27",brazil
1703,2004-06-11 00:00:00,"44,56","14,19",brazil
1704,2004-06-14 00:00:00,"45,6","14,39",brazil
1705,2004-06-15 00:00:00,"46,5","14,88",brazil
1706,2004-06-16 00:00:00,"45,42","14,46",brazil
1707,2004-06-17 00:00:00,"45,06","14,41",brazil
1708,2004-06-18 00:00:00,"45,29","14,42",brazil
1709,2004-06-21 00:00:00,"45,38","14,48",brazil
1710,2004-06-22 00:00:00,"45,79","14,61",brazil
1711,2004-06-23 00:00:00,"46,65","14,95",brazil
1712,2004-06-24 00:00:00,"46,35","14,98",brazil
1713,2004-06-25 00:00:00,"46,31","14,89",brazil
1714,2004-06-28 00:00:00,"45,5","14,54",brazil
1715,2004-06-29 00:00:00,"45,14","14,53",brazil
1716,2004-06-30 00:00:00,"44,2","14,32",brazil
1717,2004-07-01 00:00:00,"44,21","14,38",brazil
1718,2004-07-02 00:00:00,"44,31","14,57",brazil
1719,2004-07-05 00:00:00,"44,26","14,64",brazil
1720,2004-07-06 00:00:00,"44,38","14,56",brazil
1721,2004-07-07 00:00:00,"44,55","14,68",brazil
1722,2004-07-08 00:00:00,"43,75","14,3",brazil
1723,2004-07-09 00:00:00,"42,62","14,02",brazil
1724,2004-07-12 00:00:00,"42,16","13,89",brazil
1725,2004-07-13 00:00:00,"40,23","13,24",brazil
1726,2004-07-14 00:00:00,"39,68","13,11",brazil
1727,2004-07-15 00:00:00,"39,22","13,01",brazil
1728,2004-07-16 00:00:00,"37,82","12,6",brazil
1729,2004-07-19 00:00:00,"37,34","12,47",brazil
1730,2004-07-20 00:00:00,"37,66","12,53",brazil
1731,2004-07-21 00:00:00,"38,44","12,7",brazil
1732,2004-07-22 00:00:00,"37,93","12,47",brazil
1733,2004-07-23 00:00:00,"37,88","12,4",brazil
1734,2004-07-26 00:00:00,"38,28","12,44",brazil
1735,2004-07-27 00:00:00,"39,92","13,03",brazil
1736,2004-07-28 00:00:00,"39,17","12,83",brazil
1737,2004-07-29 00:00:00,"38,41","12,65",brazil
1738,2004-07-30 00:00:00,"37,41","12,32",brazil
1739,2004-08-02 00:00:00,"36,59","12,01",brazil
1740,2004-08-03 00:00:00,37,"12,12",brazil
1741,2004-08-04 00:00:00,"37,61","12,31",brazil
1742,2004-08-05 00:00:00,"38,08","12,41",brazil
1743,2004-08-06 00:00:00,"37,91","12,5",brazil
1744,2004-08-09 00:00:00,"38,01","12,5",brazil
1745,2004-08-10 00:00:00,"37,55","12,4",brazil
1746,2004-08-11 00:00:00,"37,72","12,42",brazil
1747,2004-08-12 00:00:00,"38,69","12,75",brazil
1748,2004-08-13 00:00:00,"38,99","12,91",brazil
1749,2004-08-16 00:00:00,"38,46","12,79",brazil
1750,2004-08-17 00:00:00,"38,95",13,brazil
1751,2004-08-18 00:00:00,"39,78","13,33",brazil
1752,2004-08-19 00:00:00,"39,74","13,3",brazil
1753,2004-08-20 00:00:00,"39,46","13,27",brazil
1754,2004-08-23 00:00:00,"40,43","13,64",brazil
1755,2004-08-24 00:00:00,"40,79","13,8",brazil
1756,2004-08-25 00:00:00,"41,14","13,94",brazil
1757,2004-08-26 00:00:00,"41,16","13,92",brazil
1758,2004-08-27 00:00:00,"41,04","13,89",brazil
1759,2004-08-30 00:00:00,"40,82","13,86",brazil
1760,2004-08-31 00:00:00,"40,99",14,brazil
1761,2004-09-01 00:00:00,"41,04","13,99",brazil
1762,2004-09-02 00:00:00,"40,47","13,77",brazil
1763,2004-09-03 00:00:00,"40,18","13,72",brazil
1764,2004-09-06 00:00:00,"40,33","13,84",brazil
1765,2004-09-08 00:00:00,"38,98","13,44",brazil
1766,2004-09-09 00:00:00,"38,17","13,16",brazil
1767,2004-09-10 00:00:00,"38,61","13,3",brazil
1768,2004-09-13 00:00:00,38,"13,05",brazil
1769,2004-09-14 00:00:00,"38,28","13,16",brazil
1770,2004-09-15 00:00:00,"38,27","13,19",brazil
1771,2004-09-16 00:00:00,"38,6","13,38",brazil
1772,2004-09-17 00:00:00,"37,86","13,2",brazil
1773,2004-09-20 00:00:00,"37,64","13,1",brazil
1774,2004-09-21 00:00:00,"37,17","12,95",brazil
1775,2004-09-22 00:00:00,"36,6","12,7",brazil
1776,2004-09-23 00:00:00,"36,37","12,63",brazil
1777,2004-09-24 00:00:00,"35,8","12,47",brazil
1778,2004-09-27 00:00:00,"35,76","12,45",brazil
1779,2004-09-28 00:00:00,"35,54","12,4",brazil
1780,2004-09-29 00:00:00,"35,26","12,35",brazil
1781,2004-09-30 00:00:00,"35,36","12,37",brazil
1782,2004-10-01 00:00:00,"35,36","12,46",brazil
1783,2004-10-04 00:00:00,"34,71","12,28",brazil
1784,2004-10-05 00:00:00,"34,04","12,03",brazil
1785,2004-10-06 00:00:00,"34,28","12,06",brazil
1786,2004-10-07 00:00:00,"34,6","12,11",brazil
1787,2004-10-08 00:00:00,"34,38","12,15",brazil
1788,2004-10-11 00:00:00,"34,51","12,24",brazil
1789,2004-10-13 00:00:00,"33,39","11,76",brazil
1790,2004-10-14 00:00:00,"33,66","11,72",brazil
1791,2004-10-15 00:00:00,"33,97","11,89",brazil
1792,2004-10-18 00:00:00,"33,99","11,89",brazil
1793,2004-10-19 00:00:00,"34,27","11,9",brazil
1794,2004-10-20 00:00:00,"34,53","12,02",brazil
1795,2004-10-21 00:00:00,"34,74","12,16",brazil
1796,2004-10-22 00:00:00,"34,88","12,15",brazil
1797,2004-10-25 00:00:00,"34,88","12,1",brazil
1798,2004-10-26 00:00:00,"35,07","12,24",brazil
1799,2004-10-27 00:00:00,"34,89","12,19",brazil
1800,2004-10-28 00:00:00,"34,69","12,1",brazil
1801,2004-10-29 00:00:00,"34,47","12,06",brazil
1802,2004-11-01 00:00:00,"34,21","11,99",brazil
1803,2004-11-03 00:00:00,34,"12,02",brazil
1804,2004-11-04 00:00:00,"33,55","11,9",brazil
1805,2004-11-05 00:00:00,"33,38","11,84",brazil
1806,2004-11-08 00:00:00,"33,33","11,75",brazil
1807,2004-11-09 00:00:00,"33,57","11,88",brazil
1808,2004-11-10 00:00:00,"33,83","11,97",brazil
1809,2004-11-11 00:00:00,"33,87","12,01",brazil
1810,2004-11-12 00:00:00,"33,57","11,95",brazil
1811,2004-11-16 00:00:00,"33,77","12,13",brazil
1812,2004-11-17 00:00:00,"34,1","12,35",brazil
1813,2004-11-18 00:00:00,"34,28","12,35",brazil
1814,2004-11-19 00:00:00,"34,15","12,26",brazil
1815,2004-11-22 00:00:00,"33,95","12,32",brazil
1816,2004-11-23 00:00:00,"33,93","12,36",brazil
1817,2004-11-24 00:00:00,"33,9","12,31",brazil
1818,2004-11-25 00:00:00,"33,95","12,34",brazil
1819,2004-11-26 00:00:00,"33,61","12,27",brazil
1820,2004-11-29 00:00:00,"33,12","12,05",brazil
1821,2004-11-30 00:00:00,33,"12,05",brazil
1822,2004-12-01 00:00:00,"32,71","12,07",brazil
1823,2004-12-02 00:00:00,"32,44","11,87",brazil
1824,2004-12-03 00:00:00,"32,38","11,95",brazil
1825,2004-12-06 00:00:00,"32,29","11,86",brazil
1826,2004-12-07 00:00:00,"32,49","11,82",brazil
1827,2004-12-08 00:00:00,"32,52","11,73",brazil
1828,2004-12-09 00:00:00,"32,34","11,7",brazil
1829,2004-12-10 00:00:00,"32,46","11,7",brazil
1830,2004-12-13 00:00:00,"32,69","11,83",brazil
1831,2004-12-14 00:00:00,"32,91","11,94",brazil
1832,2004-12-15 00:00:00,"32,9","12,07",brazil
1833,2004-12-16 00:00:00,"32,74","11,95",brazil
1834,2004-12-17 00:00:00,"32,86","12,01",brazil
1835,2004-12-20 00:00:00,"32,94","12,31",brazil
1836,2004-12-21 00:00:00,"32,76","12,13",brazil
1837,2004-12-22 00:00:00,"32,28","11,93",brazil
1838,2004-12-23 00:00:00,"32,61","12,07",brazil
1839,2004-12-27 00:00:00,"32,72","12,16",brazil
1840,2004-12-28 00:00:00,"32,71","12,16",brazil
1841,2004-12-29 00:00:00,"32,76","12,28",brazil
1842,2004-12-30 00:00:00,"32,76","12,35",brazil
1843,2005-01-03 00:00:00,"32,43","12,13",brazil
1844,2005-01-04 00:00:00,"32,47","12,03",brazil
1845,2005-01-05 00:00:00,"32,63","12,05",brazil
1846,2005-01-06 00:00:00,"32,74","12,03",brazil
1847,2005-01-07 00:00:00,"32,83","12,11",brazil
1848,2005-01-10 00:00:00,"33,26","12,31",brazil
1849,2005-01-11 00:00:00,"33,42","12,28",brazil
1850,2005-01-12 00:00:00,"33,48","12,4",brazil
1851,2005-01-13 00:00:00,"33,29","12,33",brazil
1852,2005-01-14 00:00:00,"33,27","12,31",brazil
1853,2005-01-17 00:00:00,"32,76","12,12",brazil
1854,2005-01-18 00:00:00,"32,9","12,1",brazil
1855,2005-01-19 00:00:00,"32,95","12,16",brazil
1856,2005-01-20 00:00:00,"33,11","12,18",brazil
1857,2005-01-21 00:00:00,"32,88","12,23",brazil
1858,2005-01-24 00:00:00,"33,08","12,34",brazil
1859,2005-01-25 00:00:00,"32,86","12,22",brazil
1860,2005-01-26 00:00:00,"33,01","12,39",brazil
1861,2005-01-27 00:00:00,"32,7","12,27",brazil
1862,2005-01-28 00:00:00,"31,98","12,08",brazil
1863,2005-01-31 00:00:00,"31,61","12,11",brazil
1864,2005-02-01 00:00:00,"31,02","11,89",brazil
1865,2005-02-02 00:00:00,"30,36","11,61",brazil
1866,2005-02-03 00:00:00,30,"11,53",brazil
1867,2005-02-04 00:00:00,"29,51","11,29",brazil
1868,2005-02-09 00:00:00,"28,81","11,06",brazil
1869,2005-02-10 00:00:00,"28,54","10,9",brazil
1870,2005-02-11 00:00:00,"28,63","10,91",brazil
1871,2005-02-14 00:00:00,"28,74","11,14",brazil
1872,2005-02-15 00:00:00,"28,53","11,04",brazil
1873,2005-02-16 00:00:00,"28,49","11,04",brazil
1874,2005-02-17 00:00:00,"28,58","11,13",brazil
1875,2005-02-18 00:00:00,"28,92","11,24",brazil
1876,2005-02-21 00:00:00,"29,02","11,25",brazil
1877,2005-02-22 00:00:00,"29,63","11,4",brazil
1878,2005-02-23 00:00:00,"29,81","11,49",brazil
1879,2005-02-24 00:00:00,"30,24","11,49",brazil
1880,2005-02-25 00:00:00,"30,87","11,79",brazil
1881,2005-02-28 00:00:00,"31,92","12,32",brazil
1882,2005-03-01 00:00:00,"32,39","12,37",brazil
1883,2005-03-02 00:00:00,"33,03","12,5",brazil
1884,2005-03-03 00:00:00,"33,4","12,45",brazil
1885,2005-03-04 00:00:00,"33,7","12,69",brazil
1886,2005-03-07 00:00:00,"33,93","12,67",brazil
1887,2005-03-08 00:00:00,"33,88","12,58",brazil
1888,2005-03-09 00:00:00,"34,44","12,74",brazil
1889,2005-03-10 00:00:00,"35,19","12,97",brazil
1890,2005-03-11 00:00:00,"35,79","13,16",brazil
1891,2005-03-14 00:00:00,"36,24","13,16",brazil
1892,2005-03-15 00:00:00,"37,51","13,56",brazil
1893,2005-03-16 00:00:00,"38,24","13,84",brazil
1894,2005-03-17 00:00:00,"37,79","13,9",brazil
1895,2005-03-18 00:00:00,"36,39","13,39",brazil
1896,2005-03-21 00:00:00,"35,35","12,96",brazil
1897,2005-03-22 00:00:00,"35,15","13,03",brazil
1898,2005-03-23 00:00:00,"34,74","12,63",brazil
1899,2005-03-24 00:00:00,"34,89","12,74",brazil
1900,2005-03-28 00:00:00,"35,26","12,95",brazil
1901,2005-03-29 00:00:00,35,"12,97",brazil
1902,2005-03-30 00:00:00,"34,93","13,05",brazil
1903,2005-03-31 00:00:00,"35,49","13,3",brazil
1904,2005-04-01 00:00:00,"34,29","12,89",brazil
1905,2005-04-04 00:00:00,"33,38","12,64",brazil
1906,2005-04-05 00:00:00,"33,22","12,65",brazil
1907,2005-04-06 00:00:00,"33,01","12,69",brazil
1908,2005-04-07 00:00:00,"33,19","12,79",brazil
1909,2005-04-08 00:00:00,"32,71","12,65",brazil
1910,2005-04-11 00:00:00,"32,1","12,41",brazil
1911,2005-04-12 00:00:00,"32,51","12,63",brazil
1912,2005-04-13 00:00:00,"32,34","12,62",brazil
1913,2005-04-14 00:00:00,"32,69","12,69",brazil
1914,2005-04-15 00:00:00,"32,61","12,45",brazil
1915,2005-04-18 00:00:00,"32,79","12,58",brazil
1916,2005-04-19 00:00:00,"33,31","12,94",brazil
1917,2005-04-20 00:00:00,"33,43","13,05",brazil
1918,2005-04-22 00:00:00,"33,17","13,08",brazil
1919,2005-04-25 00:00:00,"33,48","13,27",brazil
1920,2005-04-26 00:00:00,"33,22","13,1",brazil
1921,2005-04-27 00:00:00,"32,33","12,85",brazil
1922,2005-04-28 00:00:00,"31,85","12,47",brazil
1923,2005-04-29 00:00:00,"31,91","12,62",brazil
1924,2005-05-02 00:00:00,"31,77","12,65",brazil
1925,2005-05-03 00:00:00,"31,62","12,68",brazil
1926,2005-05-04 00:00:00,"31,53","12,77",brazil
1927,2005-05-05 00:00:00,"31,53","12,79",brazil
1928,2005-05-06 00:00:00,"31,62","12,84",brazil
1929,2005-05-09 00:00:00,"31,81","12,99",brazil
1930,2005-05-10 00:00:00,"31,8","12,86",brazil
1931,2005-05-11 00:00:00,"31,72","12,91",brazil
1932,2005-05-12 00:00:00,"31,2","12,64",brazil
1933,2005-05-13 00:00:00,"30,82","12,46",brazil
1934,2005-05-16 00:00:00,"30,76","12,42",brazil
1935,2005-05-17 00:00:00,"30,95","12,47",brazil
1936,2005-05-18 00:00:00,"31,51","12,81",brazil
1937,2005-05-19 00:00:00,"31,18","12,74",brazil
1938,2005-05-20 00:00:00,"31,45","12,88",brazil
1939,2005-05-23 00:00:00,"31,31","12,9",brazil
1940,2005-05-24 00:00:00,"31,38","12,92",brazil
1941,2005-05-25 00:00:00,"31,81","13,2",brazil
1942,2005-05-27 00:00:00,"31,61","13,26",brazil
1943,2005-05-30 00:00:00,"31,33","13,21",brazil
1944,2005-05-31 00:00:00,"32,14","13,34",brazil
1945,2005-06-01 00:00:00,"32,72","13,39",brazil
1946,2005-06-02 00:00:00,"32,03","13,27",brazil
1947,2005-06-03 00:00:00,"32,27","13,3",brazil
1948,2005-06-06 00:00:00,"33,43","13,64",brazil
1949,2005-06-07 00:00:00,33,"13,4",brazil
1950,2005-06-08 00:00:00,"32,4","13,16",brazil
1951,2005-06-09 00:00:00,"32,54","13,03",brazil
1952,2005-06-10 00:00:00,"32,64","13,2",brazil
1953,2005-06-13 00:00:00,"32,94","13,45",brazil
1954,2005-06-14 00:00:00,"33,16","13,62",brazil
1955,2005-06-15 00:00:00,"33,65","13,82",brazil
1956,2005-06-16 00:00:00,"33,55","13,94",brazil
1957,2005-06-17 00:00:00,"33,85","14,17",brazil
1958,2005-06-20 00:00:00,"34,46","14,39",brazil
1959,2005-06-21 00:00:00,"34,16","14,4",brazil
1960,2005-06-22 00:00:00,"34,45","14,46",brazil
1961,2005-06-23 00:00:00,"34,42","14,35",brazil
1962,2005-06-24 00:00:00,"34,47","14,48",brazil
1963,2005-06-27 00:00:00,"33,58","14,14",brazil
1964,2005-06-28 00:00:00,"31,67","13,38",brazil
1965,2005-06-29 00:00:00,"31,37","13,32",brazil
1966,2005-06-30 00:00:00,"30,91","13,24",brazil
1967,2005-07-01 00:00:00,"31,19","13,23",brazil
1968,2005-07-04 00:00:00,"31,45","13,29",brazil
1969,2005-07-05 00:00:00,"33,06","13,91",brazil
1970,2005-07-06 00:00:00,"33,61","14,03",brazil
1971,2005-07-07 00:00:00,"32,6","13,71",brazil
1972,2005-07-08 00:00:00,"31,86","13,41",brazil
1973,2005-07-11 00:00:00,32,"13,67",brazil
1974,2005-07-12 00:00:00,"32,35","13,81",brazil
1975,2005-07-13 00:00:00,"33,57","14,25",brazil
1976,2005-07-14 00:00:00,"34,08","14,58",brazil
1977,2005-07-15 00:00:00,"34,04","14,56",brazil
1978,2005-07-18 00:00:00,"33,51","14,33",brazil
1979,2005-07-19 00:00:00,"32,52","13,89",brazil
1980,2005-07-20 00:00:00,"31,7","13,52",brazil
1981,2005-07-21 00:00:00,"31,77","13,48",brazil
1982,2005-07-22 00:00:00,"32,37","13,5",brazil
1983,2005-07-25 00:00:00,"32,87","13,35",brazil
1984,2005-07-26 00:00:00,"34,16","13,94",brazil
1985,2005-07-27 00:00:00,"33,91","13,9",brazil
1986,2005-07-28 00:00:00,"34,15","14,19",brazil
1987,2005-07-29 00:00:00,"33,5","14,08",brazil
1988,2005-08-01 00:00:00,"33,18","14,02",brazil
1989,2005-08-02 00:00:00,"33,64","14,36",brazil
1990,2005-08-03 00:00:00,"33,12","14,33",brazil
1991,2005-08-04 00:00:00,"32,39","14,06",brazil
1992,2005-08-05 00:00:00,"31,59","13,68",brazil
1993,2005-08-08 00:00:00,"32,17","13,81",brazil
1994,2005-08-09 00:00:00,"31,62","13,78",brazil
1995,2005-08-10 00:00:00,"31,06","13,63",brazil
1996,2005-08-11 00:00:00,"31,13","13,27",brazil
1997,2005-08-12 00:00:00,"32,05","13,5",brazil
1998,2005-08-15 00:00:00,"30,81","13,22",brazil
1999,2005-08-16 00:00:00,"30,64",13,brazil
2000,2005-08-17 00:00:00,"30,8","13,09",brazil
2001,2005-08-18 00:00:00,"30,92","12,99",brazil
2002,2005-08-19 00:00:00,"31,26","12,76",brazil
2003,2005-08-22 00:00:00,"31,3","13,12",brazil
2004,2005-08-23 00:00:00,"31,64","13,13",brazil
2005,2005-08-24 00:00:00,"31,8","13,04",brazil
2006,2005-08-25 00:00:00,"31,35","13,07",brazil
2007,2005-08-26 00:00:00,"30,88","12,85",brazil
2008,2005-08-29 00:00:00,"31,17","13,07",brazil
2009,2005-08-30 00:00:00,"31,7","13,3",brazil
2010,2005-08-31 00:00:00,"31,01","13,15",brazil
2011,2005-09-01 00:00:00,"31,22","13,22",brazil
2012,2005-09-02 00:00:00,"31,13","13,35",brazil
2013,2005-09-05 00:00:00,"30,87","13,2",brazil
2014,2005-09-06 00:00:00,"31,4","13,51",brazil
2015,2005-09-08 00:00:00,"30,9","13,31",brazil
2016,2005-09-09 00:00:00,"30,89","13,37",brazil
2017,2005-09-12 00:00:00,"30,16","12,99",brazil
2018,2005-09-13 00:00:00,"30,12","12,94",brazil
2019,2005-09-14 00:00:00,"29,93","12,86",brazil
2020,2005-09-15 00:00:00,"29,51","12,85",brazil
2021,2005-09-16 00:00:00,"29,23","12,72",brazil
2022,2005-09-19 00:00:00,"29,23","12,73",brazil
2023,2005-09-20 00:00:00,"29,38","12,77",brazil
2024,2005-09-21 00:00:00,"29,36","12,91",brazil
2025,2005-09-22 00:00:00,"29,71","13,05",brazil
2026,2005-09-23 00:00:00,"29,68","13,1",brazil
2027,2005-09-26 00:00:00,"29,18","12,96",brazil
2028,2005-09-27 00:00:00,"28,29","12,52",brazil
2029,2005-09-28 00:00:00,"28,49","12,75",brazil
2030,2005-09-29 00:00:00,"27,9","12,6",brazil
2031,2005-09-30 00:00:00,"28,26","12,67",brazil
2032,2005-10-03 00:00:00,"28,53","12,79",brazil
2033,2005-10-04 00:00:00,"28,16","12,45",brazil
2034,2005-10-05 00:00:00,"28,41","12,53",brazil
2035,2005-10-06 00:00:00,29,"12,65",brazil
2036,2005-10-07 00:00:00,"28,72","12,77",brazil
2037,2005-10-10 00:00:00,"28,32","12,65",brazil
2038,2005-10-11 00:00:00,"28,22","12,63",brazil
2039,2005-10-13 00:00:00,"29,31","12,99",brazil
2040,2005-10-14 00:00:00,"29,65","13,2",brazil
2041,2005-10-17 00:00:00,"29,37","13,13",brazil
2042,2005-10-18 00:00:00,"29,29","13,07",brazil
2043,2005-10-19 00:00:00,"29,37","13,05",brazil
2044,2005-10-20 00:00:00,"29,26",13,brazil
2045,2005-10-21 00:00:00,"28,86","12,73",brazil
2046,2005-10-24 00:00:00,"28,73","12,71",brazil
2047,2005-10-25 00:00:00,"29,04","12,83",brazil
2048,2005-10-26 00:00:00,"28,98","12,71",brazil
2049,2005-10-27 00:00:00,"29,25","12,77",brazil
2050,2005-10-28 00:00:00,"28,98","12,8",brazil
2051,2005-10-31 00:00:00,"28,51","12,66",brazil
2052,2005-11-01 00:00:00,"28,9","12,87",brazil
2053,2005-11-03 00:00:00,"29,02","13,07",brazil
2054,2005-11-04 00:00:00,"28,9","13,06",brazil
2055,2005-11-07 00:00:00,"28,31","12,85",brazil
2056,2005-11-08 00:00:00,"28,05","12,78",brazil
2057,2005-11-09 00:00:00,"27,63","12,68",brazil
2058,2005-11-10 00:00:00,"27,56","12,7",brazil
2059,2005-11-11 00:00:00,"27,69","12,8",brazil
2060,2005-11-14 00:00:00,"28,48","12,89",brazil
2061,2005-11-16 00:00:00,"28,27","12,83",brazil
2062,2005-11-17 00:00:00,"28,02","12,79",brazil
2063,2005-11-18 00:00:00,"27,97","12,55",brazil
2064,2005-11-21 00:00:00,"28,43","12,79",brazil
2065,2005-11-22 00:00:00,"28,71","12,78",brazil
2066,2005-11-23 00:00:00,"28,48","12,71",brazil
2067,2005-11-24 00:00:00,"28,37","12,65",brazil
2068,2005-11-25 00:00:00,"27,98","12,53",brazil
2069,2005-11-28 00:00:00,"27,8","12,62",brazil
2070,2005-11-29 00:00:00,"27,3","12,47",brazil
2071,2005-11-30 00:00:00,"27,5","12,47",brazil
2072,2005-12-01 00:00:00,"27,75","12,5",brazil
2073,2005-12-02 00:00:00,"27,77","12,57",brazil
2074,2005-12-05 00:00:00,"28,05","12,77",brazil
2075,2005-12-06 00:00:00,28,"12,86",brazil
2076,2005-12-07 00:00:00,"27,84","12,68",brazil
2077,2005-12-08 00:00:00,"27,91","12,55",brazil
2078,2005-12-09 00:00:00,"28,34","12,58",brazil
2079,2005-12-12 00:00:00,"29,23","12,93",brazil
2080,2005-12-13 00:00:00,"29,15","12,87",brazil
2081,2005-12-14 00:00:00,"29,8","13,06",brazil
2082,2005-12-15 00:00:00,"29,68","12,9",brazil
2083,2005-12-16 00:00:00,"30,28","12,96",brazil
2084,2005-12-19 00:00:00,"30,62","12,85",brazil
2085,2005-12-20 00:00:00,"31,23","13,31",brazil
2086,2005-12-21 00:00:00,"30,91","13,4",brazil
2087,2005-12-22 00:00:00,"31,02","13,31",brazil
2088,2005-12-23 00:00:00,"30,81","13,29",brazil
2089,2005-12-26 00:00:00,"30,98","13,26",brazil
2090,2005-12-27 00:00:00,"31,3","13,39",brazil
2091,2005-12-28 00:00:00,"31,32","13,35",brazil
2092,2005-12-29 00:00:00,"30,91","13,3",brazil
2093,2006-01-02 00:00:00,"31,03","13,26",brazil
2094,2006-01-03 00:00:00,"31,49","13,51",brazil
2095,2006-01-04 00:00:00,"31,28","13,66",brazil
2096,2006-01-05 00:00:00,"30,97","13,53",brazil
2097,2006-01-06 00:00:00,"30,89","13,54",brazil
2098,2006-01-09 00:00:00,"30,03","13,35",brazil
2099,2006-01-10 00:00:00,"29,85","13,19",brazil
2100,2006-01-11 00:00:00,"29,12","12,75",brazil
2101,2006-01-12 00:00:00,"29,21","12,89",brazil
2102,2006-01-13 00:00:00,"28,97","12,73",brazil
2103,2006-01-16 00:00:00,"28,66","12,61",brazil
2104,2006-01-17 00:00:00,"28,69","12,41",brazil
2105,2006-01-18 00:00:00,"28,89","12,44",brazil
2106,2006-01-19 00:00:00,"28,84","12,39",brazil
2107,2006-01-20 00:00:00,"28,44","12,48",brazil
2108,2006-01-23 00:00:00,"28,26","12,52",brazil
2109,2006-01-24 00:00:00,"28,08","12,51",brazil
2110,2006-01-25 00:00:00,"28,1","12,5",brazil
2111,2006-01-26 00:00:00,"27,98","12,54",brazil
2112,2006-01-27 00:00:00,"28,01","12,64",brazil
2113,2006-01-30 00:00:00,"28,46","12,84",brazil
2114,2006-01-31 00:00:00,"28,33","12,79",brazil
2115,2006-02-01 00:00:00,"28,18","12,67",brazil
2116,2006-02-02 00:00:00,"28,05","12,6",brazil
2117,2006-02-03 00:00:00,"27,95","12,65",brazil
2118,2006-02-06 00:00:00,"28,05","12,84",brazil
2119,2006-02-07 00:00:00,"27,83","12,73",brazil
2120,2006-02-08 00:00:00,"27,69","12,67",brazil
2121,2006-02-09 00:00:00,"27,81","12,82",brazil
2122,2006-02-10 00:00:00,"27,94","12,9",brazil
2123,2006-02-13 00:00:00,"27,63","12,83",brazil
2124,2006-02-14 00:00:00,"27,35","12,79",brazil
2125,2006-02-15 00:00:00,"27,09","12,68",brazil
2126,2006-02-16 00:00:00,27,"12,76",brazil
2127,2006-02-17 00:00:00,"27,32","12,86",brazil
2128,2006-02-20 00:00:00,"27,33","12,91",brazil
2129,2006-02-21 00:00:00,"27,21","12,62",brazil
2130,2006-02-22 00:00:00,"27,27","12,74",brazil
2131,2006-02-23 00:00:00,"26,91","12,57",brazil
2132,2006-02-24 00:00:00,"26,92","12,58",brazil
2133,2006-03-01 00:00:00,"26,6","12,57",brazil
2134,2006-03-02 00:00:00,"26,3","12,45",brazil
2135,2006-03-03 00:00:00,"26,45","12,53",brazil
2136,2006-03-06 00:00:00,"26,24","12,25",brazil
2137,2006-03-07 00:00:00,"26,37","12,16",brazil
2138,2006-03-08 00:00:00,"26,24","12,01",brazil
2139,2006-03-09 00:00:00,"25,89","11,98",brazil
2140,2006-03-10 00:00:00,"25,85","12,08",brazil
2141,2006-03-13 00:00:00,"25,67","12,03",brazil
2142,2006-03-14 00:00:00,"25,25","11,88",brazil
2143,2006-03-15 00:00:00,"25,14","11,85",brazil
2144,2006-03-16 00:00:00,"24,86","11,78",brazil
2145,2006-03-17 00:00:00,"24,84","11,68",brazil
2146,2006-03-20 00:00:00,"25,1","11,68",brazil
2147,2006-03-21 00:00:00,"25,12","11,55",brazil
2148,2006-03-22 00:00:00,"25,24","11,73",brazil
2149,2006-03-23 00:00:00,"25,24","11,67",brazil
2150,2006-03-24 00:00:00,"25,3","11,75",brazil
2151,2006-03-27 00:00:00,"25,67","11,83",brazil
2152,2006-03-28 00:00:00,"25,99","11,77",brazil
2153,2006-03-29 00:00:00,"26,14","11,81",brazil
2154,2006-03-30 00:00:00,"25,97","11,86",brazil
2155,2006-03-31 00:00:00,"25,57","11,81",brazil
2156,2006-04-03 00:00:00,"24,88","11,63",brazil
2157,2006-04-04 00:00:00,"24,34","11,4",brazil
2158,2006-04-05 00:00:00,"24,4","11,43",brazil
2159,2006-04-06 00:00:00,"24,48","11,49",brazil
2160,2006-04-07 00:00:00,"24,53","11,41",brazil
2161,2006-04-10 00:00:00,"24,49","11,35",brazil
2162,2006-04-11 00:00:00,"24,71","11,55",brazil
2163,2006-04-12 00:00:00,"24,73","11,59",brazil
