date,max_temp,mean_temp,min_temp
20090912,17.8,16.9,11.5
20090913,20.0,14.3,10.8
20090914,16.7,16.4,12.8
20090915,20.6,15.4,14.0
20090916,17.4,17.2,13.7
20090917,20.6,14.6,11.8
20090918,23.5,15.7,10.7
20090919,20.3,18.3,13.1
20090920,21.2,17.2,14.1
20090921,21.7,15.6,9.9
20090922,18.7,16.7,11.7
20090923,20.2,16.7,14.7
20090924,20.1,15.1,9.9
20090925,20.2,14.3,8.5
20090926,21.9,14.2,8.1
20090927,19.4,15.1,8.3
20090928,21.5,15.2,11.0
20090929,19.0,16.2,10.8
20090930,18.0,15.8,12.5
20091001,18.0,15.3,12.6
20091002,17.5,12.8,7.5
20091003,16.6,14.7,11.8
20091004,17.0,12.8,9.0
20091005,20.0,14.2,11.4
20091006,13.4,15.9,11.8
20091007,15.8,12.8,12.1
20091008,14.9,11.4,7.0
20091009,19.1,11.0,7.1
20091010,15.6,15.2,11.2
20091011,15.9,13.5,11.4
20091012,16.5,12.0,8.0
20091013,14.8,10.5,4.4
20091014,15.0,11.7,8.6
20091015,14.5,12.4,9.7
20091016,12.2,12.9,11.2
20091017,12.2,9.4,6.6
20091018,13.3,7.6,3.0
20091019,15.5,9.1,4.8
20091020,15.0,10.3,5.0
20091021,15.9,12.1,9.1
20091022,16.8,12.6,9.3
20091023,18.5,13.0,9.2
20091024,18.0,15.5,12.4
20091025,16.8,14.6,11.1
20091026,18.4,13.6,10.3
20091027,18.5,15.1,11.7
20091028,18.1,14.9,11.3
20091029,16.5,13.8,9.5
20091030,17.7,13.3,10.1
20091031,17.4,14.4,11.0
20091101,13.0,13.5,9.6
20091102,14.4,9.4,5.7
20091103,12.4,11.2,7.9
20091104,12.8,9.1,5.7
20091105,11.9,10.3,7.8
20091106,11.2,10.2,8.5
20091107,10.2,7.6,3.9
20091108,8.8,8.1,6.0
20091109,8.2,5.8,2.7
20091110,11.3,5.3,2.4
20091111,14.3,7.9,4.4
20091112,16.5,11.0,7.6
20091113,13.4,13.1,9.6
20091114,14.3,11.8,10.1
20091115,14.3,10.9,7.5
20091116,13.8,11.5,8.7
20091117,14.7,11.5,9.1
20091118,14.9,12.2,9.7
20091119,15.0,13.9,12.8
20091120,16.1,13.6,12.2
20091121,12.2,11.4,6.6
20091122,14.0,10.6,8.9
20091123,14.6,10.9,7.7
20091124,12.1,11.6,8.5
20091125,11.1,10.6,9.1
20091126,8.6,9.1,7.1
20091127,10.3,7.1,5.5
20091128,8.2,7.5,4.7
20091129,6.5,6.9,5.5
20091130,9.2,5.9,5.2
20091201,11.4,4.5,-0.3
20091202,8.1,6.4,1.4
20091203,9.9,7.3,6.4
20091204,12.9,5.5,1.0
20091205,11.4,7.6,2.2
20091206,11.3,10.0,8.6
20091207,11.4,9.1,6.9
20091208,12.7,8.0,4.5
20091209,10.8,9.4,6.1
20091210,7.8,8.1,5.4
20091211,9.0,4.1,0.3
20091212,7.5,6.1,3.2
20091213,5.6,5.6,3.6
20091214,2.6,3.7,1.7
20091215,3.8,2.3,2.0
20091216,4.6,-0.2,-4.1
20091217,1.5,2.1,-0.5
20091218,2.2,0.3,-0.9
20091219,2.5,-0.6,-3.4
20091220,2.6,-0.2,-2.9
20091221,2.8,-0.5,-3.5
20091222,5.4,0.9,-1.1
20091223,5.9,0.1,-5.3
20091224,8.0,0.8,-4.3
20091225,9.6,4.9,1.7
20091226,7.4,5.7,1.7
20091227,5.6,5.9,4.4
20091228,5.0,1.7,-2.2
20091229,5.2,1.9,-1.2
20091230,4.4,4.6,4.0
20091231,3.6,3.9,3.3
20100101,5.0,1.6,-0.5
20100102,3.0,1.3,-2.4
20100103,0.9,1.2,-0.6
20100104,2.1,-2.5,-5.8
20100105,1.0,-1.9,-5.9
20100106,0.1,-0.9,-2.8
20100107,0.8,-2.8,-5.7
20100108,1.7,-2.4,-5.6
20100109,2.3,-0.9,-3.5
20100110,1.7,-0.3,-2.8
20100111,1.8,0.9,0.1
20100112,2.4,1.1,0.4
20100113,3.8,1.1,-0.2
20100114,6.8,1.8,-0.2
20100115,8.0,3.6,0.4
20100116,9.3,4.4,0.8
20100117,7.8,5.7,2.0
20100118,8.0,4.4,0.9
20100119,3.4,6.1,4.2
20100120,7.8,3.0,2.6
20100121,8.6,5.1,2.3
20100122,6.5,5.7,2.8
20100123,6.2,6.2,5.9
20100124,4.9,4.7,3.1
20100125,3.0,4.0,3.0
20100126,6.9,2.2,1.4
20100127,7.5,1.9,-3.1
20100128,5.7,4.0,0.4
20100129,3.9,5.1,4.4
20100130,3.9,1.1,-1.8
20100131,6.5,0.3,-3.3
20100201,8.7,2.3,-1.9
20100202,9.1,4.6,0.5
20100203,8.5,6.2,3.2
20100204,12.1,6.0,3.5
20100205,7.2,9.1,6.1
20100206,5.6,5.7,4.2
20100207,2.8,4.6,3.5
20100208,6.1,2.4,1.9
20100209,3.6,3.0,-0.1
20100210,3.7,2.3,0.9
20100211,5.0,1.5,-0.7
20100212,4.2,2.4,-0.3
20100213,5.1,2.6,0.9
20100214,4.8,3.0,0.9
20100215,5.6,1.8,-1.3
20100216,8.9,3.0,0.4
20100217,6.1,5.7,2.4
20100218,6.4,2.7,-0.8
20100219,7.0,4.0,1.5
20100220,8.1,2.2,-2.6
20100221,3.2,2.7,-2.8
20100222,7.3,2.9,2.5
20100223,11.6,4.8,2.2
20100224,9.8,7.0,2.3
20100225,9.1,8.3,6.7
20100226,11.1,7.3,5.4
20100227,7.0,7.6,4.0
20100228,10.5,6.3,5.5
20100301,10.5,5.4,0.3
20100302,6.9,4.8,-1.0
20100303,7.9,4.7,2.4
20100304,9.5,5.0,2.1
20100305,7.8,2.7,-4.2
20100306,5.5,4.2,0.5
20100307,7.1,1.3,-3.0
20100308,8.0,2.4,-2.4
20100309,5.8,5.0,2.0
20100310,6.6,4.1,2.4
20100311,8.9,4.1,1.6
20100312,9.1,5.2,1.5
20100313,12.5,6.5,3.9
20100314,13.2,8.7,4.9
20100315,13.1,7.9,2.5
20100316,15.1,7.5,1.9
20100317,17.3,9.4,3.7
20100318,12.7,11.4,5.4
20100319,13.4,10.7,8.7
20100320,13.1,11.6,9.7
20100321,12.3,9.8,6.5
20100322,11.7,9.2,6.1
20100323,17.5,6.8,1.8
20100324,14.7,12.6,7.6
20100325,13.7,12.7,10.6
20100326,14.1,10.5,7.2
20100327,13.3,10.4,6.6
20100328,12.6,9.1,4.9
20100329,12.3,10.1,7.5
20100330,7.4,10.4,8.5
20100331,10.3,5.7,4.0
20100401,11.3,6.1,1.9
20100402,11.8,7.7,4.0
20100403,12.2,8.0,4.1
20100404,14.0,9.0,5.7
20100405,16.1,8.9,3.8
20100406,11.0,10.9,5.7
20100407,17.3,9.3,7.5
20100408,18.4,10.4,3.4
20100409,17.8,11.7,4.9
20100410,14.9,12.7,7.5
20100411,14.0,10.5,6.1
20100412,15.7,10.1,6.2
20100413,12.6,10.1,4.4
20100414,14.4,9.7,6.7
20100415,14.3,9.5,4.5
20100416,17.4,9.6,4.9
20100417,19.4,10.1,2.8
20100418,17.2,11.4,3.4
20100419,15.1,11.9,6.5
20100420,13.1,10.1,5.1
20100421,14.5,7.9,2.7
20100422,17.8,9.0,3.5
20100423,20.6,11.0,4.1
20100424,18.9,12.5,4.3
20100425,18.8,14.9,10.8
20100426,21.0,13.6,8.3
20100427,21.4,14.2,7.3
20100428,18.3,14.9,8.3
20100429,15.7,14.5,10.7
20100430,17.4,11.6,7.5
20100501,9.4,13.7,9.9
20100502,11.5,8.9,8.3
20100503,12.1,8.2,4.9
20100504,15.5,7.4,2.6
20100505,15.3,9.3,3.0
20100506,13.5,11.4,7.5
20100507,9.9,10.1,6.6
20100508,12.3,8.5,7.0
20100509,13.9,9.4,6.5
20100510,10.5,9.4,4.8
20100511,12.1,7.1,3.6
20100512,14.5,7.2,2.2
20100513,15.0,8.3,2.0
20100514,17.9,9.6,4.1
20100515,16.4,12.0,6.1
20100516,18.3,10.6,4.8
20100517,19.3,12.3,6.2
20100518,21.7,12.8,6.3
20100519,22.7,14.5,7.2
20100520,25.2,16.6,10.4
20100521,25.0,19.6,13.9
20100522,28.1,18.5,11.9
20100523,28.8,19.9,11.6
20100524,20.7,21.7,14.5
20100525,17.4,16.4,12.0
20100526,18.7,13.5,9.5
20100527,19.7,14.1,9.5
20100528,16.5,13.7,7.6
20100529,20.3,13.5,10.5
20100530,16.5,16.4,12.5
20100531,15.4,13.4,10.2
20100601,22.6,13.6,11.7
20100602,23.4,16.5,10.3
20100603,27.9,16.9,10.4
20100604,28.0,19.4,10.9
20100605,24.3,20.5,13.0
20100606,21.0,19.6,14.8
20100607,20.4,16.5,11.9
20100608,22.4,16.0,11.6
20100609,19.9,17.3,12.2
20100610,20.5,17.1,14.2
20100611,20.2,16.6,12.6
20100612,22.2,14.9,9.6
20100613,20.9,16.5,10.7
20100614,18.9,16.7,12.4
20100615,20.8,13.9,8.8
20100616,23.3,15.0,9.1
20100617,20.8,15.9,8.4
20100618,15.8,16.1,11.3
20100619,20.3,11.8,7.7
20100620,24.7,14.1,7.9
20100621,27.3,18.6,12.4
20100622,27.3,20.4,13.5
20100623,26.3,20.6,13.8
20100624,27.8,19.8,13.2
20100625,27.6,21.2,14.5
20100626,30.6,21.4,15.1
20100627,28.7,22.4,14.1
20100628,28.6,21.9,15.1
20100629,26.4,22.3,15.9
20100630,27.2,21.7,16.9
20100701,25.8,20.5,13.7
20100702,26.1,22.3,18.7
20100703,24.5,20.5,14.8
20100704,24.2,18.8,13.1
20100705,23.8,18.8,13.4
20100706,24.0,17.9,12.0
20100707,27.1,19.4,14.7
20100708,31.2,21.8,16.4
20100709,29.1,23.5,15.7
20100710,27.5,23.1,17.0
20100711,23.9,22.4,17.3
20100712,21.7,20.4,16.9
20100713,21.8,18.0,14.3
20100714,21.5,18.7,15.6
20100715,22.8,18.2,14.9
20100716,22.0,18.2,13.5
20100717,24.5,17.5,13.0
20100718,29.5,18.5,12.5
20100719,28.7,22.4,15.2
20100720,25.1,23.3,17.9
20100721,22.7,21.1,17.0
20100722,20.6,18.2,13.6
20100723,25.5,17.4,14.2
20100724,26.0,19.5,13.4
20100725,23.5,21.1,16.2
20100726,26.3,20.7,17.8
20100727,25.2,21.5,16.6
20100728,23.3,20.3,15.4
20100729,23.1,18.3,13.2
20100730,25.1,17.7,12.3
20100731,23.9,21.1,17.0
20100801,23.4,19.3,14.6
20100802,23.6,19.5,15.6
20100803,20.1,17.9,12.1
20100804,22.6,17.4,14.7
20100805,21.4,17.3,11.9
20100806,21.8,16.4,11.3
20100807,24.5,18.9,15.9
20100808,25.1,19.0,13.5
20100809,19.3,19.6,14.1
20100810,23.0,16.7,14.1
20100811,20.4,17.3,11.6
20100812,18.0,16.4,12.3
20100813,18.4,14.5,11.0
20100814,22.7,15.7,13.0
20100815,25.4,17.9,13.0
20100816,21.0,19.1,12.8
20100817,21.6,17.9,14.7
20100818,21.9,17.3,13.0
20100819,22.1,17.0,12.0
20100820,24.3,19.4,16.7
20100821,23.1,21.7,19.1
20100822,21.7,20.0,16.9
20100823,20.9,19.2,16.7
20100824,19.3,16.3,11.6
20100825,21.3,15.6,11.9
20100826,18.5,17.3,13.2
20100827,20.6,15.3,12.0
20100828,19.6,15.3,9.9
20100829,19.5,15.8,11.9
20100830,20.5,14.4,9.2
20100831,21.3,14.5,8.4
20100901,21.9,15.3,9.3
20100902,22.5,16.1,10.3
20100903,22.0,17.2,11.9
20100904,21.8,16.7,11.3
20100905,21.8,17.5,13.2
20100906,19.6,17.6,13.3
20100907,20.6,16.3,13.0
20100908,22.5,17.0,13.3
20100909,22.4,17.7,12.8
20100910,22.5,18.2,14.0
20100911,20.8,19.5,16.4
20100912,18.5,15.9,11.0
20100913,20.1,14.3,10.1
20100914,18.0,17.6,15.0
20100915,18.1,13.7,9.3
20100916,16.4,14.8,11.5
20100917,18.0,11.8,7.2
20100918,18.3,12.3,6.6
20100919,22.8,15.0,11.6
20100920,21.9,18.7,14.5
20100921,23.9,15.9,9.9
20100922,18.3,17.1,10.3
20100923,14.4,16.3,14.2
20100924,13.9,12.4,10.3
20100925,13.8,9.7,5.4
20100926,15.9,10.7,7.5
20100927,16.9,13.3,10.7
20100928,17.3,14.8,12.6
20100929,16.4,15.6,13.9
20100930,16.6,11.7,6.9
20101001,17.8,13.6,10.5
20101002,17.9,13.8,9.8
20101003,16.6,15.0,12.0
20101004,18.3,14.8,12.9
20101005,18.3,14.7,11.1
20101006,18.6,15.7,13.1
20101007,21.1,13.3,8.0
20101008,17.6,16.9,12.7
20101009,20.3,16.4,15.2
20101010,18.6,17.0,13.7
20101011,15.3,14.9,11.1
20101012,12.5,12.4,9.5
20101013,11.7,11.1,9.7
20101014,13.1,10.7,9.7
20101015,13.5,11.4,9.7
20101016,13.9,10.0,6.5
20101017,14.6,9.3,4.6
20101018,13.8,8.7,2.8
20101019,9.3,10.7,7.5
20101020,12.5,6.0,2.7
20101021,14.2,6.0,-0.6
20101022,12.8,8.9,3.5
20101023,11.2,10.5,8.2
20101024,12.1,7.0,2.7
20101025,14.0,6.3,0.5
20101026,17.6,8.0,1.9
20101027,15.8,13.4,9.1
20101028,14.8,13.0,10.2
20101029,14.6,13.4,11.9
20101030,12.5,11.7,8.7
20101031,14.1,10.9,9.3
20101101,15.3,10.9,7.7
20101102,16.6,12.5,9.7
20101103,18.5,14.6,12.5
20101104,17.4,16.0,13.4
20101105,11.7,16.1,14.7
20101106,9.3,9.8,7.8
20101107,9.5,7.0,4.7
20101108,8.7,7.1,4.6
20101109,10.1,7.0,5.3
20101110,15.0,6.4,2.6
20101111,12.0,7.9,0.7
20101112,10.4,10.8,9.6
20101113,8.1,9.5,8.6
20101114,8.2,7.4,6.6
20101115,7.4,4.2,0.1
20101116,7.5,3.4,-0.6
20101117,10.9,4.2,0.9
20101118,12.2,8.0,5.0
20101119,8.4,7.2,2.2
20101120,7.7,5.9,3.3
20101121,7.7,6.3,4.8
20101122,7.6,6.3,4.8
20101123,5.6,6.5,5.3
20101124,2.5,2.7,-0.3
20101125,3.8,1.3,0.0
20101126,1.5,0.2,-3.4
20101127,1.6,-0.8,-3.1
20101128,1.5,-1.6,-4.8
20101129,2.0,-1.1,-3.6
20101130,0.3,0.7,-0.6
20101201,0.1,-0.5,-1.3
20101202,3.6,-0.6,-1.2
20101203,6.5,-0.7,-5.0
20101204,5.0,1.2,-4.1
20101205,-0.4,3.0,1.0
20101206,1.7,-1.8,-3.1
20101207,3.4,-0.7,-3.0
20101208,4.3,1.1,-1.2
20101209,7.1,1.1,-2.2
20101210,8.7,3.2,-0.7
20101211,6.2,6.3,3.8
20101212,4.3,3.3,0.4
20101213,5.1,1.7,-1.0
20101214,5.9,2.8,0.4
20101215,7.1,2.6,-0.7
20101216,0.2,4.0,0.8
20101217,0.5,-2.1,-4.4
20101218,0.5,-3.2,-6.9
20101219,1.2,-2.8,-6.1
20101220,1.8,-4.1,-9.4
20101221,1.7,-1.7,-5.1
20101222,2.3,1.0,0.2
20101223,2.1,0.6,-1.1
20101224,-0.8,0.7,-0.7
20101225,3.9,-1.5,-2.2
20101226,4.9,-1.2,-6.2
20101227,8.0,0.2,-4.6
20101228,9.5,5.3,2.5
20101229,7.7,6.8,4.1
20101230,6.8,6.9,6.1
20101231,7.2,5.9,5.0
20110101,4.0,5.9,4.6
20110102,2.9,3.0,1.9
20110103,6.0,1.3,-0.3
20110104,7.1,2.9,-0.3
20110105,5.1,4.2,1.3
20110106,11.0,4.5,3.9
20110107,10.0,6.0,1.0
20110108,7.2,7.0,3.9
20110109,8.9,4.1,0.9
20110110,8.7,3.5,-1.9
20110111,12.9,6.8,4.8
20110112,13.7,8.3,3.7
20110113,12.1,11.2,8.7
20110114,12.3,11.6,11.1
20110115,12.4,9.9,7.5
20110116,8.4,11.3,10.1
20110117,7.5,8.2,8.0
20110118,7.4,5.6,3.7
20110119,5.3,3.2,-1.1
20110120,3.5,2.9,0.5
20110121,6.7,2.1,0.7
20110122,7.7,2.9,-1.0
20110123,7.2,5.1,2.5
20110124,8.5,6.5,5.8
20110125,7.1,4.9,1.3
20110126,3.1,6.5,5.9
20110127,1.9,2.4,1.6
20110128,2.0,1.3,0.7
20110129,5.6,1.0,-0.1
20110130,4.8,2.4,-0.8
20110131,8.0,2.0,-0.8
20110201,10.7,2.9,-2.2
20110202,10.8,6.4,2.1
20110203,12.3,7.3,3.7
20110204,13.1,8.6,4.9
20110205,11.8,12.0,10.8
20110206,12.2,11.0,10.2
20110207,10.6,10.5,8.7
20110208,10.4,5.5,0.3
20110209,11.2,5.5,0.6
20110210,12.8,9.4,7.6
20110211,11.4,10.2,7.6
20110212,8.8,9.8,8.2
20110213,10.2,6.7,4.6
20110214,7.5,7.1,3.9
20110215,11.0,5.8,4.0
20110216,10.2,6.4,1.8
20110217,9.1,7.2,4.1
20110218,6.5,6.7,4.2
20110219,5.7,4.6,2.6
20110220,7.5,5.3,4.8
20110221,7.9,5.3,3.1
20110222,11.3,6.3,4.6
20110223,14.4,8.1,4.9
20110224,14.1,11.1,7.8
20110225,10.2,10.4,6.7
20110226,9.9,9.3,8.3
20110227,4.8,6.3,2.7
20110228,4.9,4.0,3.2
20110301,7.3,4.2,3.5
20110302,4.8,4.9,2.5
20110303,7.9,2.3,-0.3
20110304,8.1,4.4,0.8
20110305,8.0,4.5,0.8
20110306,10.1,5.1,2.2
20110307,12.0,5.4,0.6
20110308,11.3,4.8,-2.4
20110309,13.6,6.8,2.3
20110310,12.4,9.4,5.2
20110311,13.4,8.3,4.2
20110312,10.6,10.0,6.6
20110313,12.6,9.5,8.4
20110314,13.9,6.2,-0.2
20110315,10.1,10.2,6.4
20110316,10.4,8.8,7.5
20110317,6.6,6.9,3.3
20110318,12.5,5.4,4.1
20110319,13.3,5.5,-1.5
20110320,15.5,7.7,2.1
20110321,16.7,9.2,2.9
20110322,17.3,11.4,6.1
20110323,16.7,10.8,4.3
20110324,18.8,11.0,5.2
20110325,14.6,11.3,3.8
20110326,15.1,10.5,6.3
20110327,15.5,11.0,6.8
20110328,15.5,11.1,6.6
20110329,13.5,9.7,3.8
20110330,18.2,10.5,7.4
20110331,15.7,13.7,9.2
20110401,17.8,13.7,11.6
20110402,15.6,14.8,11.7
20110403,14.6,10.3,5.0
20110404,16.6,9.5,4.3
20110405,23.0,12.8,9.0
20110406,21.9,16.7,10.3
20110407,21.4,14.9,7.8
20110408,19.1,14.5,7.6
20110409,20.3,13.9,8.7
20110410,20.2,13.2,6.0
20110411,14.7,13.5,6.8
20110412,13.5,10.2,5.7
20110413,13.4,9.1,4.7
20110414,17.7,10.4,7.3
20110415,17.1,13.5,9.2
20110416,20.1,13.5,9.9
20110417,19.6,14.8,9.5
20110418,24.8,13.5,7.4
20110419,26.5,16.8,8.8
20110420,26.3,18.1,9.6
20110421,26.0,19.0,11.7
20110422,27.4,18.2,10.3
20110423,23.3,19.3,11.2
20110424,21.5,17.3,11.3
20110425,15.8,15.9,10.2
20110426,17.0,12.0,8.1
20110427,17.0,12.8,8.5
20110428,20.3,11.5,5.9
20110429,21.5,14.6,8.9
20110430,19.8,16.3,11.0
20110501,17.0,15.6,11.4
20110502,15.3,13.2,9.4
20110503,18.5,10.7,6.0
20110504,21.5,11.3,4.1
20110505,25.0,14.9,8.3
20110506,23.3,17.3,9.5
20110507,19.9,18.6,13.8
20110508,20.5,17.3,14.6
20110509,21.6,15.5,10.4
20110510,18.1,14.9,8.2
20110511,19.3,13.5,8.9
20110512,18.6,13.4,7.4
20110513,17.4,12.7,6.7
20110514,16.0,12.1,6.7
20110515,20.1,12.1,8.2
20110516,18.7,15.5,10.9
20110517,20.3,14.7,10.7
20110518,20.5,16.6,12.8
20110519,19.3,13.7,6.8
20110520,21.5,14.6,9.8
20110521,20.0,15.1,8.7
20110522,19.8,15.6,11.2
20110523,19.4,14.5,9.2
20110524,20.5,13.5,7.6
20110525,17.0,13.5,6.4
20110526,16.4,14.1,11.2
20110527,17.6,13.4,10.3
20110528,20.0,13.3,8.9
20110529,20.6,16.4,12.7
20110530,18.7,16.7,12.8
20110531,21.6,12.6,6.4
20110601,23.8,14.5,7.3
20110602,25.8,17.5,11.2
20110603,27.0,19.3,12.8
20110604,19.5,19.7,12.3
20110605,15.7,16.1,12.7
20110606,19.5,12.4,9.0
20110607,18.2,14.3,9.0
20110608,17.9,13.3,8.4
20110609,15.9,13.7,9.4
20110610,18.9,11.9,7.9
20110611,17.0,13.1,7.2
20110612,21.7,12.0,7.0
20110613,23.0,16.7,11.7
20110614,20.2,16.2,9.3
20110615,17.7,17.1,14.0
20110616,15.4,14.8,11.8
20110617,18.6,12.6,9.7
20110618,19.0,14.7,10.7
20110619,21.3,15.0,10.9
20110620,21.5,15.4,9.5
20110621,18.9,17.8,14.1
20110622,19.2,15.4,11.8
20110623,19.6,15.3,11.3
20110624,23.9,14.3,9.0
20110625,28.4,17.6,11.2
20110626,31.2,21.8,15.2
20110627,20.1,25.0,18.8
20110628,20.5,19.0,17.8
20110629,20.3,15.4,10.3
20110630,20.7,15.0,9.6
20110701,22.8,15.3,9.9
20110702,24.1,18.1,13.4
20110703,25.5,17.7,11.3
20110704,25.9,19.5,13.4
20110705,20.8,19.1,12.2
20110706,20.4,16.9,12.9
20110707,19.8,17.4,14.3
20110708,22.1,16.3,12.8
20110709,22.9,17.5,12.8
20110710,24.6,17.8,12.6
20110711,19.7,18.4,12.1
20110712,18.4,17.4,15.0
20110713,23.7,15.7,12.9
20110714,25.3,17.6,11.5
20110715,19.9,18.8,12.2
20110716,19.3,17.3,14.7
20110717,19.6,16.0,12.7
20110718,19.4,16.7,13.8
20110719,18.1,15.3,11.1
20110720,19.0,15.5,12.8
20110721,20.2,16.4,13.7
20110722,18.9,15.5,10.8
20110723,23.9,15.0,11.1
20110724,24.0,16.7,9.5
20110725,20.5,17.5,10.9
20110726,20.8,17.2,13.9
20110727,24.5,17.8,14.8
20110728,21.1,19.5,14.5
20110729,22.6,17.4,13.7
20110730,24.5,17.3,12.0
20110731,29.0,18.6,12.6
20110801,28.3,22.5,16.0
20110802,30.1,23.0,17.6
20110803,21.8,23.7,17.2
20110804,25.5,19.1,16.4
20110805,20.6,20.0,14.5
20110806,20.3,17.4,14.1
20110807,21.9,16.2,12.1
20110808,21.6,16.4,10.9
20110809,23.9,16.7,11.7
20110810,22.6,17.0,10.1
20110811,23.4,18.9,15.1
20110812,22.2,19.6,15.8
20110813,23.2,19.0,15.8
20110814,22.9,19.1,14.9
20110815,21.7,16.9,10.8
20110816,21.1,17.8,13.9
20110817,16.6,17.1,13.1
20110818,21.7,14.8,13.0
20110819,21.6,15.2,8.7
20110820,24.1,17.8,14.0
20110821,23.5,18.8,13.4
20110822,15.6,17.2,10.9
20110823,22.0,14.7,13.7
20110824,20.6,17.9,13.7
20110825,17.5,17.3,14.0
20110826,19.0,15.3,13.0
20110827,19.5,15.1,11.1
20110828,18.1,16.1,12.7
20110829,17.3,14.0,9.9
20110830,18.5,15.2,13.0
20110831,21.2,16.1,13.6
20110901,27.0,16.0,10.8
20110902,24.1,20.0,12.9
20110903,19.4,19.4,14.7
20110904,19.7,17.3,15.1
20110905,18.7,15.5,11.2
20110906,17.1,16.9,15.0
20110907,20.8,14.5,11.9
20110908,21.5,16.8,12.7
20110909,22.7,18.6,15.6
20110910,21.0,20.0,17.3
20110911,21.7,17.9,14.7
20110912,19.5,18.6,15.5
20110913,20.0,16.1,12.6
20110914,20.1,15.0,10.0
20110915,22.7,14.2,8.2
20110916,19.6,17.2,11.7
20110917,17.0,16.8,14.0
20110918,19.4,12.2,7.4
20110919,20.2,14.1,8.7
20110920,18.5,17.0,13.7
20110921,19.2,15.8,13.0
20110922,19.0,15.7,12.2
20110923,20.9,13.7,8.4
20110924,21.8,14.8,8.6
20110925,22.7,16.4,11.0
20110926,21.8,19.4,16.1
20110927,25.9,16.8,11.8
20110928,28.1,19.1,12.3
20110929,28.5,20.4,12.7
20110930,28.8,20.5,12.4
20111001,28.3,20.9,12.9
20111002,26.6,20.4,12.5
20111003,19.3,20.9,15.2
20111004,19.8,17.1,14.9
20111005,15.8,17.5,15.1
20111006,16.7,13.5,11.2
20111007,16.7,13.0,9.2
20111008,21.1,12.9,9.0
20111009,20.4,16.4,11.6
20111010,20.0,18.2,15.9
20111011,20.0,17.9,15.7
20111012,17.9,17.2,14.3
20111013,16.8,15.7,13.5
20111014,18.0,12.4,7.9
20111015,18.2,11.7,5.4
20111016,17.4,11.4,4.6
20111017,14.0,11.9,6.4
20111018,13.7,10.8,7.5
20111019,12.8,8.9,4.0
20111020,15.6,7.8,2.7
20111021,14.7,10.2,4.7
20111022,20.0,10.0,5.2
20111023,18.4,13.7,7.3
20111024,17.1,15.0,11.5
20111025,12.7,14.1,11.0
20111026,13.7,10.1,7.5
20111027,16.2,11.6,9.4
20111028,17.1,12.5,8.8
20111029,16.9,13.9,10.6
20111030,16.9,14.8,12.6
20111031,16.1,15.9,14.8
20111101,16.4,13.7,11.3
20111102,18.0,11.6,6.8
20111103,16.5,14.9,11.8
20111104,14.3,14.2,11.9
20111105,12.2,11.8,9.2
20111106,13.1,10.4,8.5
20111107,11.3,11.4,9.6
20111108,15.9,10.6,9.8
20111109,14.7,12.6,9.3
20111110,12.8,12.0,9.3
20111111,16.6,9.9,6.9
20111112,16.4,13.2,9.7
20111113,10.1,13.4,10.4
20111114,12.4,9.1,8.1
20111115,11.4,9.3,6.1
20111116,14.9,7.9,4.3
20111117,15.2,10.0,5.0
20111118,13.5,11.9,8.5
20111119,8.3,9.5,5.5
20111120,11.5,5.3,2.2
20111121,13.0,8.0,4.4
20111122,10.9,10.6,8.2
20111123,13.5,6.8,2.6
20111124,12.5,8.6,3.7
20111125,14.0,11.0,9.5
20111126,13.9,10.2,6.3
20111127,13.2,11.8,9.7
20111128,13.9,6.7,0.2
20111129,12.8,8.6,3.3
20111130,11.0,9.2,5.5
20111201,11.4,9.5,8.0
20111202,11.9,6.8,2.1
20111203,9.5,7.7,3.4
20111204,7.6,8.2,6.9
20111205,9.0,4.8,1.9
20111206,9.8,5.7,2.4
20111207,13.2,6.8,3.8
20111208,8.2,8.0,2.7
20111209,6.6,5.9,3.5
20111210,9.2,2.6,-1.4
20111211,12.4,5.1,0.9
20111212,8.4,7.4,2.4
20111213,6.7,6.3,4.2
20111214,8.4,5.2,3.6
20111215,5.0,5.8,3.2
20111216,6.1,3.2,1.4
20111217,6.0,2.3,-1.6
20111218,7.4,2.8,-0.4
20111219,9.2,2.7,-2.0
20111220,13.1,5.7,2.1
20111221,12.6,9.5,5.8
20111222,11.6,10.3,7.9
20111223,10.2,10.4,9.1
20111224,12.3,6.2,2.1
20111225,13.0,7.9,3.5
20111226,11.1,11.5,10.0
20111227,10.9,10.4,9.7
20111228,10.2,9.2,7.5
20111229,11.6,7.3,4.4
20111230,12.8,8.2,4.7
20111231,13.0,9.2,5.6
20120101,11.9,12.2,11.3
20120102,12.6,8.1,4.2
20120103,11.7,8.7,4.7
20120104,11.0,8.1,4.4
20120105,10.6,8.3,5.5
20120106,10.6,7.0,3.3
20120107,10.4,7.0,3.4
20120108,12.8,8.9,7.3
20120109,11.4,9.8,6.8
20120110,11.2,10.0,8.6
20120111,13.6,9.0,6.7
20120112,7.1,10.1,6.6
20120113,6.5,3.7,0.2
20120114,6.7,1.7,-3.1
20120115,7.2,2.5,-1.8
20120116,8.7,2.9,-1.4
20120117,12.4,3.1,-2.5
20120118,11.0,5.9,-0.7
20120119,11.3,9.7,8.4
20120120,12.8,7.7,4.0
20120121,12.0,10.1,7.4
20120122,8.6,8.7,5.4
20120123,10.4,6.0,3.4
20120124,10.2,4.9,-0.6
20120125,9.1,7.1,3.9
